2022-01-28T17-11-19,07093,CVS Store #01124,01/27/2022 12:00:00 AM,,40,,
2022-02-01T09-23-15,07093,CVS Store #01124,01/27/2022 12:00:00 AM,,40,,
2022-02-02T09-09-05,07093,CVS Store #01124,01/27/2022 12:00:00 AM,,40,,
2022-02-04T09-14-55,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,40,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,40,02/04/2022 12:00:00 AM
2022-02-16T08-11-48,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,21,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,21,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,20,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,19,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,19,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,36,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,36,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,33,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,32,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,07093,Walgreens Store #05343,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,07093,CVS Store #01124,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,29,03/08/2022 12:00:00 AM
