2022-01-28T17-11-19,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,,20,,
2022-02-01T09-23-15,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,,20,20,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,,20,20,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/08/2022 12:00:00 AM
2022-02-10T21-04-53,08724,Rite Aid 03974,01/29/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,08724,Rite Aid 03974,01/29/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,08724,Rite Aid 03974,01/29/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,08724,Rite Aid 03974,01/29/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,16,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,08724,Rite Aid 03974,01/29/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,14,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,11,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,11,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,08724,Rite Aid 03974,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,10,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,08724,Walgreens Store #04885,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,35,03/08/2022 12:00:00 AM
