2022-02-16T08-11-48,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,80,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,80,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,79,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,79,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,78,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,71,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,69,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,64,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,64,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,01702,Walgreens Store #10152,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,80,38,03/08/2022 12:00:00 AM
