2022-02-10T21-04-53,01805,Lahey Hospital - Burlington,,,0,296,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,01805,Lahey Hospital - Burlington,,,0,292,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,01805,Lahey Hospital - Burlington,,,0,292,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,01805,Lahey Hospital - Burlington,,,0,287,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,01805,Lahey Hospital - Burlington,,,0,283,02/15/2022 12:00:00 AM
