2022-02-18T16-04-21,01605,UMASS MEMORIAL MED-HAHNEMANN CAMPUS,02/17/2022 12:00:00 AM,,102,,
2022-03-03T09-56-49,01605,UMASS MEMORIAL MED-HAHNEMANN CAMPUS,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,222,,
2022-03-03T10-04-44,01605,UMASS MEMORIAL MED-HAHNEMANN CAMPUS,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,222,,
2022-03-08T14-40-56,01605,UMASS MEMORIAL MED-HAHNEMANN CAMPUS,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,222,,
