2022-01-13T10-07-11,79703,Walgreens Store #13116,01/11/2022 12:00:00 AM,,20,0,01/12/2022 12:00:00 AM
2022-01-14T15-37-26,79703,Walgreens Store #13116,01/11/2022 12:00:00 AM,,20,0,01/14/2022 12:00:00 AM
