2021-12-28T13-50-20,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,,,
2022-01-03T16-32-58,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
2022-01-04T16-56-44,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
2022-01-04T18-34-57,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
2022-01-05T18-07-41,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/05/2022 12:00:00 AM
2022-01-07T08-09-36,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,,40,38,01/06/2022 12:00:00 AM
2022-01-10T10-10-35,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,37,01/07/2022 12:00:00 AM
2022-01-11T08-35-31,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,33,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,30,01/11/2022 12:00:00 AM
2022-01-13T10-07-11,19143,Rite Aid 02451,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,28,01/12/2022 12:00:00 AM
2022-01-14T15-37-26,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,120,25,01/14/2022 12:00:00 AM
2022-01-19T08-05-28,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,101,01/18/2022 12:00:00 AM
2022-01-21T18-08-01,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,120,98,01/20/2022 12:00:00 AM
2022-01-24T09-15-30,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,120,96,01/21/2022 12:00:00 AM
2022-01-25T09-23-26,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,96,01/24/2022 12:00:00 AM
2022-01-26T07-35-52,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,94,01/25/2022 12:00:00 AM
2022-01-27T14-49-32,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,93,01/26/2022 12:00:00 AM
2022-01-28T09-28-02,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,93,01/27/2022 12:00:00 AM
2022-01-28T13-55-27,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,93,01/27/2022 12:00:00 AM
2022-01-28T14-38-48,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,93,01/27/2022 12:00:00 AM
2022-01-28T15-43-02,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,93,01/27/2022 12:00:00 AM
2022-01-28T17-11-19,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,92,01/28/2022 12:00:00 AM
2022-02-01T09-23-15,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,200,89,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,90,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,90,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,90,02/08/2022 12:00:00 AM
2022-02-10T21-04-53,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,90,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,90,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,90,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/15/2022 12:00:00 AM
