2022-03-08T14-40-56,92264,Walgreens Store #09885,02/25/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,19,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,92264,Walgreens Store #09885,NLP,NLP,NLP,39,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,92264,Walgreens Store #09885,NLP,NLP,NLP,38,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,92264,Walgreens Store #09885,NLP,NLP,NLP,38,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,92264,Walgreens Store #09885,NLP,NLP,NLP,58,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,92264,Walgreens Store #09885,NLP,NLP,NLP,37,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,92264,Walgreens Store #09885,NLP,NLP,NLP,37,03/22/2022 12:00:00 AM
