2022-05-17T05-27-38,79412,Walgreens Store #04820,NLP,NLP,NLP,40,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,79412,WALGREENS STORE #04820,NLP,NLP,NLP,40,05/19/2022 12:00:00 AM
