2022-02-18T16-04-21,23435,Walgreens Store #10332,02/10/2022 12:00:00 AM,02/12/2022 12:00:00 AM,20,0,02/18/2022 12:00:00 AM
2022-03-03T10-04-44,23435,Rite Aid 06744,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,23435,Rite Aid 06744,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/11/2022 12:00:00 AM
2022-03-18T11-17-38,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/19/2022 12:00:00 AM
2022-03-20T06-05-37,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/19/2022 12:00:00 AM
2022-03-21T06-11-50,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/20/2022 12:00:00 AM
2022-03-21T14-18-38,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/20/2022 12:00:00 AM
2022-03-21T16-35-27,23435,Rite Aid 06744,NLP,NLP,NLP,20,03/21/2022 12:00:00 AM
