2021-12-28T13-50-20,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,,,
2022-01-03T16-32-58,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
2022-01-04T16-56-44,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
2022-01-04T18-34-57,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
2022-01-05T18-07-41,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/05/2022 12:00:00 AM
2022-01-07T08-09-36,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM
2022-01-10T10-10-35,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/07/2022 12:00:00 AM
2022-01-11T08-35-31,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,38,01/11/2022 12:00:00 AM
2022-01-13T10-07-11,16803,Rite Aid 11014,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,38,01/12/2022 12:00:00 AM
2022-01-14T15-37-26,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,80,34,01/14/2022 12:00:00 AM
2022-01-19T08-05-28,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,80,71,01/18/2022 12:00:00 AM
2022-01-21T18-08-01,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,80,67,01/20/2022 12:00:00 AM
2022-01-24T09-15-30,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,80,64,01/21/2022 12:00:00 AM
2022-01-25T09-23-26,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,120,59,01/24/2022 12:00:00 AM
2022-01-26T07-35-52,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,120,58,01/25/2022 12:00:00 AM
2022-01-27T14-49-32,16803,Rite Aid 11014,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,120,54,01/26/2022 12:00:00 AM
2022-01-28T09-28-02,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,160,50,01/27/2022 12:00:00 AM
2022-01-28T13-55-27,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,160,50,01/27/2022 12:00:00 AM
2022-01-28T14-38-48,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,160,50,01/27/2022 12:00:00 AM
2022-01-28T15-43-02,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,160,50,01/27/2022 12:00:00 AM
2022-01-28T17-11-19,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,160,39,01/28/2022 12:00:00 AM
2022-02-01T09-23-15,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,200,74,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,01/15/2022 12:00:00 AM,120,73,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,74,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,74,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,69,02/08/2022 12:00:00 AM
2022-02-10T21-04-53,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,67,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,65,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,65,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,64,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,64,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,63,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,62,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,0,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,55,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,55,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,49,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,49,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,16803,Rite Aid 11014,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,48,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,16803,Rite Aid 11014,NLP,NLP,NLP,47,03/11/2022 12:00:00 AM
2022-03-18T11-17-38,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/19/2022 12:00:00 AM
2022-03-20T06-05-37,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/19/2022 12:00:00 AM
2022-03-21T06-11-50,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/20/2022 12:00:00 AM
2022-03-21T14-18-38,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/20/2022 12:00:00 AM
2022-03-21T16-35-27,16803,Rite Aid 11014,NLP,NLP,NLP,44,03/21/2022 12:00:00 AM
