2022-05-17T05-27-38,97333,Walgreens Store #21409,NLP,NLP,NLP,38,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,97333,WALGREENS STORE #21409,NLP,NLP,NLP,35,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,97333,WALGREENS STORE #21409,NLP,NLP,NLP,55,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,97333,WALGREENS STORE #21409,NLP,NLP,NLP,94,05/23/2022 12:00:00 AM
