2022-03-08T14-40-56,92677,Walgreens Store #06975,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,19,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,92677,Walgreens Store #06975,NLP,NLP,NLP,17,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,92677,Walgreens Store #06975,NLP,NLP,NLP,16,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,92677,Walgreens Store #06975,NLP,NLP,NLP,16,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,92677,Walgreens Store #06975,NLP,NLP,NLP,55,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,92677,Walgreens Store #06975,NLP,NLP,NLP,34,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,92677,Walgreens Store #06975,NLP,NLP,NLP,34,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,92677,Walgreens Store #06975,NLP,NLP,NLP,34,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,92677,Walgreens Store #06975,NLP,NLP,NLP,34,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,92677,Walgreens Store #06975,NLP,NLP,NLP,63,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,92677,Walgreens Store #06975,NLP,NLP,NLP,63,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,92677,Walgreens Store #06975,NLP,NLP,NLP,63,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,92677,Walgreens Store #06975,NLP,NLP,NLP,63,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,92677,Walgreens Store #06975,NLP,NLP,NLP,103,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,92677,Walgreens Store #06975,NLP,NLP,NLP,103,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,92677,Walgreens Store #06975,NLP,NLP,NLP,103,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,92677,VONS PHARMACY,NLP,NLP,NLP,5,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,92677,Walgreens Store #06975,NLP,NLP,NLP,103,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,92677,VONS PHARMACY,NLP,NLP,NLP,5,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,92677,Walgreens Store #06975,NLP,NLP,NLP,102,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,92677,VONS PHARMACY,NLP,NLP,NLP,5,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,92677,Walgreens Store #06975,NLP,NLP,NLP,51,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,92677,Walgreens Store #06975,NLP,NLP,NLP,51,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/02/2022 12:00:00 AM
2022-04-04T05-38-24,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/03/2022 12:00:00 AM
2022-04-04T05-38-24,92677,Walgreens Store #06975,NLP,NLP,NLP,51,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,92677,Walgreens Store #06975,NLP,NLP,NLP,49,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,92677,Walgreens Store #06975,NLP,NLP,NLP,49,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,92677,Walgreens Store #06975,NLP,NLP,NLP,49,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/08/2022 12:00:00 AM
2022-04-08T05-48-29,92677,Walgreens Store #06975,NLP,NLP,NLP,49,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,92677,Walgreens Store #06975,NLP,NLP,NLP,47,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/09/2022 12:00:00 AM
2022-04-10T09-31-27,92677,Walgreens Store #06975,NLP,NLP,NLP,47,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,92677,Walgreens Store #06975,NLP,NLP,NLP,47,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/10/2022 12:00:00 AM
2022-04-12T07-06-55,92677,Walgreens Store #06975,NLP,NLP,NLP,47,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,92677,Walgreens Store #06975,NLP,NLP,NLP,47,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,92677,Walgreens Store #06975,NLP,NLP,NLP,47,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,92677,VONS PHARMACY,NLP,NLP,NLP,5,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,92677,Walgreens Store #06975,NLP,NLP,NLP,46,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,92677,Walgreens Store #06975,NLP,NLP,NLP,45,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,92677,Walgreens Store #06975,NLP,NLP,NLP,45,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,92677,Walgreens Store #06975,NLP,NLP,NLP,45,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,92677,Walgreens Store #06975,NLP,NLP,NLP,45,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,92677,Walgreens Store #06975,NLP,NLP,NLP,45,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,92677,Walgreens Store #06975,NLP,NLP,NLP,45,04/18/2022 12:00:00 AM
2022-04-21T05-29-54,92677,Rite Aid 05753,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,92677,Walgreens Store #06975,NLP,NLP,NLP,41,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,92677,Rite Aid 05753,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,92677,VONS PHARMACY,NLP,NLP,NLP,4,04/21/2022 12:00:00 AM
