2022-02-14T09-23-55,67104,MEDICINE LODGE MEMORIAL HOSPITAL,,,0,,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,67104,MEDICINE LODGE MEMORIAL HOSPITAL,,,0,,02/11/2022 12:00:00 AM
