2022-03-08T14-40-56,21030,Walgreens Store #15130,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,100,100,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,21030,Walgreens Store #15130,NLP,NLP,NLP,100,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,21030,Walgreens Store #15130,NLP,NLP,NLP,136,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,21030,Walgreens Store #15130,NLP,NLP,NLP,136,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,21030,Walgreens Store #15130,NLP,NLP,NLP,136,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,21030,Walgreens Store #15130,NLP,NLP,NLP,135,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,21030,CVS Store #16612,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,21030,CVS Store #16612,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,21030,Walgreens Store #15130,NLP,NLP,NLP,134,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,21030,Walgreens Store #15130,NLP,NLP,NLP,134,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,21030,CVS Store #16612,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
