2022-03-08T14-40-56,07006,Walgreens Store #07794,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,17,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,07006,Walgreens Store #07794,NLP,NLP,NLP,15,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,07006,Walgreens Store #07794,NLP,NLP,NLP,12,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,07006,Walgreens Store #07794,NLP,NLP,NLP,12,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,07006,Walgreens Store #07794,NLP,NLP,NLP,9,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,40,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,40,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,39,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,39,03/23/2022 12:00:00 AM
2022-03-26T06-57-27,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,39,03/23/2022 12:00:00 AM
2022-03-26T12-42-50,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,39,03/23/2022 12:00:00 AM
2022-03-27T06-25-27,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,39,03/23/2022 12:00:00 AM
2022-03-28T06-21-17,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,39,03/23/2022 12:00:00 AM
2022-03-29T08-50-48,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-03-31T08-53-07,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-03-31T15-09-22,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-04-01T06-54-45,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-04-02T06-05-59,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-04-03T05-51-54,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-04-04T05-38-24,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,38,03/28/2022 12:00:00 AM
2022-04-05T05-48-33,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,37,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,37,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,36,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,36,04/06/2022 12:00:00 AM
2022-04-09T05-41-09,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,36,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,36,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,36,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,07006,SHOP RITE PHCY DEPT 207,NLP,NLP,NLP,35,04/11/2022 12:00:00 AM
