2022-03-08T14-40-56,06118,CVS Store #00085,03/03/2022 12:00:00 AM,03/05/2022 12:00:00 AM,20,,
2022-03-18T11-17-38,06118,CVS Store #00085,NLP,NLP,NLP,35,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,06118,CVS Store #00085,NLP,NLP,NLP,35,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,06118,CVS Store #00085,NLP,NLP,NLP,35,03/18/2022 12:00:00 AM
