2022-03-08T14-40-56,32837,Walgreens Store #07460,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,18,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,32837,Walgreens Store #07460,NLP,NLP,NLP,18,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,32837,Walgreens Store #07460,NLP,NLP,NLP,17,03/22/2022 12:00:00 AM
2022-03-23T08-41-43,32837,CVS Store #03921,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
