2022-03-08T14-40-56,60148,Walgreens Store #09217,02/24/2022 12:00:00 AM,02/28/2022 12:00:00 AM,20,17,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,60148,Walgreens Store #09217,NLP,NLP,NLP,16,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,60148,Walgreens Store #09217,NLP,NLP,NLP,10,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,60148,Walgreens Store #09217,NLP,NLP,NLP,30,03/22/2022 12:00:00 AM
