2022-03-08T14-40-56,20603,Walgreens Store #09632,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,20603,Walgreens Store #09632,NLP,NLP,NLP,80,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,20603,Walgreens Store #09632,NLP,NLP,NLP,40,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,20603,Walgreens Store #09632,NLP,NLP,NLP,40,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,20603,Walgreens Store #09632,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,20603,Walgreens Store #09632,NLP,NLP,NLP,37,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,20603,Walgreens Store #09632,NLP,NLP,NLP,37,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,20603,Walgreens Store #09632,NLP,NLP,NLP,37,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,20603,Walgreens Store #09632,NLP,NLP,NLP,77,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,20603,Walgreens Store #09632,NLP,NLP,NLP,77,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,20603,Walgreens Store #09632,NLP,NLP,NLP,77,03/25/2022 12:00:00 AM
