2022-03-08T14-40-56,20814,Walgreens Store #17262,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,100,95,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,20814,Walgreens Store #17262,NLP,NLP,NLP,92,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,20814,Walgreens Store #17262,NLP,NLP,NLP,88,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,20814,Walgreens Store #17262,NLP,NLP,NLP,88,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,20814,Walgreens Store #17262,NLP,NLP,NLP,161,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,20814,Walgreens Store #17262,NLP,NLP,NLP,196,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,20814,Walgreens Store #17262,NLP,NLP,NLP,196,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,20814,Walgreens Store #17262,NLP,NLP,NLP,196,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,20814,Walgreens Store #17262,NLP,NLP,NLP,195,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,20814,CVS Store #01831,NLP,NLP,NLP,17,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,20814,Walgreens Store #17262,NLP,NLP,NLP,195,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,20814,CVS Store #01831,NLP,NLP,NLP,17,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,20814,Walgreens Store #17262,NLP,NLP,NLP,195,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,20814,CVS Store #01831,NLP,NLP,NLP,17,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,20814,Walgreens Store #17262,NLP,NLP,NLP,195,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,20814,CVS Store #01831,NLP,NLP,NLP,17,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,20814,Walgreens Store #17262,NLP,NLP,NLP,195,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,20814,CVS Store #01831,NLP,NLP,NLP,17,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,20814,Walgreens Store #17262,NLP,NLP,NLP,189,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,20814,CVS Store #01831,NLP,NLP,NLP,16,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,20814,Walgreens Store #17262,NLP,NLP,NLP,189,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,20814,CVS Store #01831,NLP,NLP,NLP,14,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,20814,Walgreens Store #17262,NLP,NLP,NLP,187,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,20814,CVS Store #01831,NLP,NLP,NLP,11,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,20814,Walgreens Store #17262,NLP,NLP,NLP,187,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,20814,CVS Store #01831,NLP,NLP,NLP,11,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,20814,Walgreens Store #17262,NLP,NLP,NLP,184,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,20814,CVS Store #01831,NLP,NLP,NLP,8,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,20814,CVS Store #01831,NLP,NLP,NLP,1,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,20814,Walgreens Store #17262,NLP,NLP,NLP,177,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,20814,CVS Store #01831,NLP,NLP,NLP,1,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,20814,Walgreens Store #17262,NLP,NLP,NLP,177,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,20814,CVS Store #01831,NLP,NLP,NLP,1,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,20814,Walgreens Store #17262,NLP,NLP,NLP,177,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,20814,Walgreens Store #17262,NLP,NLP,NLP,127,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,20814,Walgreens Store #17262,NLP,NLP,NLP,122,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,20814,CVS Store #01831,NLP,NLP,NLP,35,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,20814,Walgreens Store #17262,NLP,NLP,NLP,116,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,20814,Walgreens Store #17262,NLP,NLP,NLP,116,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,20814,CVS Store #01831,NLP,NLP,NLP,30,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,20814,CVS Store #01831,NLP,NLP,NLP,25,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,20814,Walgreens Store #17262,NLP,NLP,NLP,107,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,20814,CVS Store #01831,NLP,NLP,NLP,25,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,20814,Walgreens Store #17262,NLP,NLP,NLP,107,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,20814,Walgreens Store #17262,NLP,NLP,NLP,107,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,20814,CVS Store #01831,NLP,NLP,NLP,25,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,20814,CVS Store #01831,NLP,NLP,NLP,12,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,20814,Walgreens Store #17262,NLP,NLP,NLP,88,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,20814,Walgreens Store #17262,NLP,NLP,NLP,88,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,20814,Walgreens Store #17262,NLP,NLP,NLP,88,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,20814,Walgreens Store #17262,NLP,NLP,NLP,79,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,20814,CVS Store #01831,NLP,NLP,NLP,9,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,20814,Walgreens Store #17262,NLP,NLP,NLP,70,04/14/2022 12:00:00 AM
