2022-02-18T16-04-21,29572,Walgreens Store #17422,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,0,02/18/2022 12:00:00 AM
2022-04-01T06-54-45,29572,Walgreens Store #17422,NLP,NLP,NLP,80,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,29572,Walgreens Store #17422,NLP,NLP,NLP,80,04/12/2022 12:00:00 AM
2022-04-16T05-33-42,29572,Walgreens Store #17422,NLP,NLP,NLP,76,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,29572,Walgreens Store #17422,NLP,NLP,NLP,76,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,29572,Walgreens Store #17422,NLP,NLP,NLP,76,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/18/2022 12:00:00 AM
2022-04-21T05-29-54,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,29572,Walgreens Store #17422,NLP,NLP,NLP,75,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,29572,Walgreens Store #17422,NLP,NLP,NLP,73,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,29572,Walgreens Store #17422,NLP,NLP,NLP,73,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,29572,Walgreens Store #17422,NLP,NLP,NLP,72,04/27/2022 12:00:00 AM
2022-04-29T05-13-54,29572,Walgreens Store #17422,NLP,NLP,NLP,72,04/28/2022 12:00:00 AM
2022-04-30T05-15-55,29572,Walgreens Store #17422,NLP,NLP,NLP,72,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,29572,CVS Store #05044,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,29572,CVS Store #03567,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,29572,CVS Store #08492,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,29572,Walgreens Store #17422,NLP,NLP,NLP,72,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,29572,CVS Store #05044,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,29572,CVS Store #03567,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,29572,CVS Store #08492,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,29572,Walgreens Store #17422,NLP,NLP,NLP,72,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,29572,CVS Store #05044,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,29572,CVS Store #03567,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,29572,CVS Store #08492,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-03T06-05-23,29572,CVS Store #05044,NLP,NLP,NLP,20,05/02/2022 12:00:00 AM
