2022-01-13T10-07-11,35148,Walmart Pharmacy #2723,01/12/2022 12:00:00 AM,,20,,
2022-01-14T15-37-26,35148,Walmart Pharmacy #2723,01/12/2022 12:00:00 AM,,20,,
