2022-03-08T14-40-56,91207,Walgreens Store #15469,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-03-25T08-10-53,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,91207,Walgreens Store #15469,NLP,NLP,NLP,70,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,91207,Walgreens Store #15469,NLP,NLP,NLP,68,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,91207,Walgreens Store #15469,NLP,NLP,NLP,68,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,91207,Walgreens Store #15469,NLP,NLP,NLP,68,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,91207,Walgreens Store #15469,NLP,NLP,NLP,67,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,91207,Walgreens Store #15469,NLP,NLP,NLP,67,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,91207,Walgreens Store #15469,NLP,NLP,NLP,67,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,91207,Walgreens Store #15469,NLP,NLP,NLP,36,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,91207,Walgreens Store #15469,NLP,NLP,NLP,36,04/05/2022 12:00:00 AM
