2022-03-08T14-40-56,60706,Walgreens Store #11332,02/24/2022 12:00:00 AM,02/28/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,60706,Walgreens Store #11332,NLP,NLP,NLP,19,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,60706,Walgreens Store #11332,NLP,NLP,NLP,19,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,60706,Walgreens Store #11332,NLP,NLP,NLP,19,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,60706,Walgreens Store #11332,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
