2022-03-08T14-40-56,07083,Walgreens Store #03431,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,07083,Walgreens Store #03431,NLP,NLP,NLP,18,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,07083,Walgreens Store #03431,NLP,NLP,NLP,17,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,07083,Walgreens Store #03431,NLP,NLP,NLP,17,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,07083,Walgreens Store #03431,NLP,NLP,NLP,37,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,07083,CVS Store #02026,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-23T08-41-43,07083,Walgreens Store #03431,NLP,NLP,NLP,34,03/22/2022 12:00:00 AM
2022-03-23T08-41-43,07083,CVS Store #04259,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,07083,CVS Store #02026,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,07083,Walgreens Store #03431,NLP,NLP,NLP,34,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,07083,CVS Store #04259,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,07083,Walgreens Store #03431,NLP,NLP,NLP,34,03/23/2022 12:00:00 AM
2022-03-24T13-46-29,07083,CVS Store #02026,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-24T13-46-29,07083,CVS Store #04259,NLP,NLP,NLP,19,03/24/2022 12:00:00 AM
2022-03-24T13-46-29,07083,SHOP RITE PHCY 262,NLP,NLP,NLP,40,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,07083,Walgreens Store #03431,NLP,NLP,NLP,35,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,07083,SHOP RITE PHCY 262,NLP,NLP,NLP,40,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,07083,CVS Store #02026,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,07083,CVS Store #04259,NLP,NLP,NLP,19,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,07083,Walgreens Store #03431,NLP,NLP,NLP,35,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,07083,CVS Store #02026,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,07083,CVS Store #04259,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,07083,SHOP RITE PHCY 262,NLP,NLP,NLP,40,03/24/2022 12:00:00 AM
2022-03-26T12-42-50,07083,Walgreens Store #03431,NLP,NLP,NLP,35,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,07083,CVS Store #02026,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,07083,CVS Store #04259,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,07083,SHOP RITE PHCY 262,NLP,NLP,NLP,40,03/24/2022 12:00:00 AM
2022-03-27T06-25-27,07083,CVS Store #02026,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,07083,Walgreens Store #03431,NLP,NLP,NLP,35,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,07083,SHOP RITE PHCY 262,NLP,NLP,NLP,40,03/24/2022 12:00:00 AM
2022-03-27T06-25-27,07083,CVS Store #04259,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
