2022-01-12T08-07-48,20011,Fort Totten DC,01/04/2022 12:00:00 AM,,40,,
2022-01-13T10-07-11,20011,Fort Totten DC,01/11/2022 12:00:00 AM,,80,,
2022-01-14T15-37-26,20011,Fort Totten DC,01/11/2022 12:00:00 AM,,80,,
