2022-03-08T14-40-56,95610,Walgreens Store #05774,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-18T11-17-38,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-19T08-15-59,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,95610,Walgreens Store #05774,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,95610,Walgreens Store #05774,NLP,NLP,NLP,40,03/22/2022 12:00:00 AM
2022-03-23T08-41-43,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,95610,Walgreens Store #05774,NLP,NLP,NLP,40,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,95610,Walgreens Store #07191,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
