2022-05-17T05-27-38,36853,Walgreens Store #18374,NLP,NLP,NLP,18,05/16/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,36853,WALGREENS STORE #18374,NLP,NLP,NLP,18,05/25/2022 12:00:00 AM
2022-05-27T05-48-57,36853,WALGREENS STORE #18374,NLP,NLP,NLP,58,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,36853,WALGREENS STORE #18374,NLP,NLP,NLP,58,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,36853,WALGREENS STORE #18374,NLP,NLP,NLP,58,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,36853,WALGREENS STORE #18374,NLP,NLP,NLP,58,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,36853,WALGREENS STORE #18374,NLP,NLP,NLP,58,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,36853,WALGREENS STORE #18374,NLP,NLP,NLP,58,05/26/2022 12:00:00 AM
2022-06-02T07-54-10,36853,WALGREENS STORE #18374,NLP,NLP,NLP,55,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,36853,WALGREENS STORE #18374,NLP,NLP,NLP,55,06/01/2022 12:00:00 AM
