2022-03-08T14-40-56,85339,CVS Store #05892,03/04/2022 12:00:00 AM,03/07/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-25T08-10-53,85339,CVS Store #05892,NLP,NLP,NLP,40,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,85339,CVS Store #05892,NLP,NLP,NLP,40,03/25/2022 12:00:00 AM
