2022-03-08T14-40-56,32789,CVS Store #00170,03/03/2022 12:00:00 AM,03/07/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-03-25T08-10-53,32789,CVS Store #00170,NLP,NLP,NLP,36,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,32789,CVS Store #00170,NLP,NLP,NLP,36,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,32789,CVS Store #00170,NLP,NLP,NLP,36,03/25/2022 12:00:00 AM
