2022-03-08T14-40-56,08034,Walgreens Store #11897,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,08034,Walgreens Store #11897,NLP,NLP,NLP,40,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,08034,Walgreens Store #11897,NLP,NLP,NLP,40,03/15/2022 12:00:00 AM
2022-03-18T09-58-11,08034,CVS Store #05193,NLP,NLP,NLP,20,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,08034,Walgreens Store #11897,NLP,NLP,NLP,40,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,08034,CVS Store #05193,NLP,NLP,NLP,20,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,08034,Walgreens Store #11897,NLP,NLP,NLP,39,03/17/2022 12:00:00 AM
2022-03-18T11-17-38,08034,CVS Store #05193,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,08034,Walgreens Store #11897,NLP,NLP,NLP,39,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,08034,CVS Store #05193,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,08034,Walgreens Store #11897,NLP,NLP,NLP,39,03/18/2022 12:00:00 AM
2022-03-19T08-15-59,08034,CVS Store #05193,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,08034,Walgreens Store #11897,NLP,NLP,NLP,39,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,08034,CVS Store #05193,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,08034,Walgreens Store #11897,NLP,NLP,NLP,39,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,08034,CVS Store #05193,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,08034,ADLERS PHARMACY LTC,NLP,NLP,NLP,20,03/21/2022 12:00:00 AM
2022-03-21T06-11-50,08034,Walgreens Store #11897,NLP,NLP,NLP,39,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,08034,CVS Store #05193,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
