2022-03-08T14-40-56,85730,CVS Store #07855,03/04/2022 12:00:00 AM,03/07/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #09336,NLP,NLP,NLP,30,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85730,CVS Store #07855,NLP,NLP,NLP,51,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,WALGREENS STORE #10879,NLP,NLP,NLP,9,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85730,WALGREENS STORE #10879,NLP,NLP,NLP,6,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85730,WALGREENS STORE #10879,NLP,NLP,NLP,6,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85730,CVS Store #09336,NLP,NLP,NLP,27,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85730,WALGREENS STORE #10879,NLP,NLP,NLP,6,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85730,CVS Store #07855,NLP,NLP,NLP,43,05/24/2022 12:00:00 AM
2022-05-27T05-48-57,85730,CVS Store #09336,NLP,NLP,NLP,26,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,85730,WALGREENS STORE #10879,NLP,NLP,NLP,10,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,85730,CVS Store #07855,NLP,NLP,NLP,39,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,85730,CVS Store #09336,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,85730,WALGREENS STORE #10879,NLP,NLP,NLP,10,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,85730,CVS Store #07855,NLP,NLP,NLP,37,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,85730,CVS Store #09336,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,85730,WALGREENS STORE #10879,NLP,NLP,NLP,10,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,85730,CVS Store #07855,NLP,NLP,NLP,37,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,85730,CVS Store #09336,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,85730,WALGREENS STORE #10879,NLP,NLP,NLP,10,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,85730,CVS Store #07855,NLP,NLP,NLP,37,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,85730,CVS Store #09336,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,85730,WALGREENS STORE #10879,NLP,NLP,NLP,10,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,85730,CVS Store #07855,NLP,NLP,NLP,37,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-06-01T05-37-50,85730,CVS Store #09336,NLP,NLP,NLP,22,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,85730,WALGREENS STORE #10879,NLP,NLP,NLP,10,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,14,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,85730,CVS Store #07855,NLP,NLP,NLP,34,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,85730,CVS Store #09336,NLP,NLP,NLP,22,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,85730,WALGREENS STORE #10879,NLP,NLP,NLP,1,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,85730,CVS Store #07855,NLP,NLP,NLP,34,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,14,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,85730,CVS Store #09336,NLP,NLP,NLP,22,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,85730,WALGREENS STORE #10879,NLP,NLP,NLP,1,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,85730,CVS Store #07855,NLP,NLP,NLP,34,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,14,06/01/2022 12:00:00 AM
2022-06-04T19-11-08,85730,WALGREENS STORE #10879,NLP,NLP,NLP,1,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,85730,CVS Store #09336,NLP,NLP,NLP,18,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,85730,CVS Store #07855,NLP,NLP,NLP,45,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,14,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85730,WALGREENS STORE #10879,NLP,NLP,NLP,1,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85730,CVS Store #09336,NLP,NLP,NLP,18,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,14,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85730,CVS Store #07855,NLP,NLP,NLP,45,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85730,CVS Store #07855,NLP,NLP,NLP,45,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85730,WALGREENS STORE #10879,NLP,NLP,NLP,1,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,14,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85730,CVS Store #09336,NLP,NLP,NLP,18,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/03/2022 12:00:00 AM
2022-06-07T05-36-41,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,12,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,85730,CVS Store #09336,NLP,NLP,NLP,16,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,85730,CVS Store #07855,NLP,NLP,NLP,40,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/06/2022 12:00:00 AM
