2022-03-08T14-40-56,32259,CVS Store #08377,03/03/2022 12:00:00 AM,03/07/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-05-12T07-16-49,32259,CVS Store #08377,NLP,NLP,NLP,27,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,32259,Walgreens Store #09026,NLP,NLP,NLP,10,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,15,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,32259,CVS Store #05190,NLP,NLP,NLP,27,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,32259,Pharmacy 2,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-13T06-07-31,32259,Walgreens Store #09014,NLP,NLP,NLP,9,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,Walgreens Store #07667,NLP,NLP,NLP,6,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,CVS Store #07904,NLP,NLP,NLP,15,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,CVS Store #08377,NLP,NLP,NLP,27,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,Pharmacy 2,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-13T06-07-31,32259,Walgreens Store #09026,NLP,NLP,NLP,9,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,32259,CVS Store #05190,NLP,NLP,NLP,26,05/12/2022 12:00:00 AM
2022-05-14T08-49-14,32259,Walgreens Store #09014,NLP,NLP,NLP,7,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,CVS Store #08377,NLP,NLP,NLP,27,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,Walgreens Store #07667,NLP,NLP,NLP,4,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,CVS Store #07904,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,Walgreens Store #09026,NLP,NLP,NLP,5,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,CVS Store #05190,NLP,NLP,NLP,25,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,32259,Pharmacy 2,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-15T05-54-13,32259,Walgreens Store #09014,NLP,NLP,NLP,7,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,Walgreens Store #07667,NLP,NLP,NLP,4,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,CVS Store #08377,NLP,NLP,NLP,27,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,CVS Store #07904,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,Pharmacy 2,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-15T05-54-13,32259,Walgreens Store #09026,NLP,NLP,NLP,5,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,32259,CVS Store #05190,NLP,NLP,NLP,25,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,Walgreens Store #09014,NLP,NLP,NLP,7,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,Walgreens Store #07667,NLP,NLP,NLP,4,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,CVS Store #08377,NLP,NLP,NLP,27,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,CVS Store #07904,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,Pharmacy 2,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-16T05-54-24,32259,Walgreens Store #09026,NLP,NLP,NLP,5,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,32259,CVS Store #05190,NLP,NLP,NLP,25,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,32259,Walgreens Store #09014,NLP,NLP,NLP,4,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,32259,CVS Store #08377,NLP,NLP,NLP,27,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,32259,Walgreens Store #07667,NLP,NLP,NLP,2,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,32259,CVS Store #07904,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,32259,Pharmacy 2,NLP,NLP,NLP,37,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,32259,Walgreens Store #09026,NLP,NLP,NLP,4,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,32259,CVS Store #05190,NLP,NLP,NLP,25,05/13/2022 12:00:00 AM
2022-05-18T05-40-23,32259,Walmart Pharmacy #928,NLP,NLP,NLP,7,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,CVS Store #07904,NLP,NLP,NLP,13,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,CVS Store #08377,NLP,NLP,NLP,22,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,Pharmacy 2,NLP,NLP,NLP,37,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,WALGREENS STORE #09026,NLP,NLP,NLP,4,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,CVS Store #05190,NLP,NLP,NLP,19,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,32259,Walmart Pharmacy #928,NLP,NLP,NLP,7,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,32259,CVS Store #07904,NLP,NLP,NLP,10,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,32259,CVS Store #08377,NLP,NLP,NLP,20,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,32259,Pharmacy 2,NLP,NLP,NLP,37,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,32259,CVS Store #05190,NLP,NLP,NLP,16,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,32259,Walmart Pharmacy #928,NLP,NLP,NLP,7,05/17/2022 12:00:00 AM
2022-05-20T05-59-40,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,32259,CVS Store #07904,NLP,NLP,NLP,10,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,32259,CVS Store #08377,NLP,NLP,NLP,20,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,32259,Pharmacy 2,NLP,NLP,NLP,37,05/17/2022 12:00:00 AM
2022-05-20T05-59-40,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,35,05/17/2022 12:00:00 AM
2022-05-20T05-59-40,32259,CVS Store #05190,NLP,NLP,NLP,16,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-21T05-54-21,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-21T05-54-21,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-21T05-54-21,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09014,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #928,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #07904,NLP,NLP,NLP,7,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #08377,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,WALGREENS STORE #09026,NLP,NLP,NLP,3,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,32259,CVS Store #05190,NLP,NLP,NLP,34,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,33,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,32259,Pharmacy 2,NLP,NLP,NLP,34,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
