2022-05-17T05-27-38,04443,Walgreens Store #18411,NLP,NLP,NLP,7,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,04443,WALGREENS STORE #18411,NLP,NLP,NLP,7,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,04443,WALGREENS STORE #18411,NLP,NLP,NLP,47,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,04443,WALGREENS STORE #18411,NLP,NLP,NLP,45,05/24/2022 12:00:00 AM
