2022-03-08T14-40-56,33708,Walgreens Store #15192,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,40,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,33708,Walgreens Store #15192,NLP,NLP,NLP,38,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,33708,Walgreens Store #15192,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
