2022-05-17T05-27-38,85262,Walgreens Store #06729,NLP,NLP,NLP,16,05/16/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/25/2022 12:00:00 AM
2022-05-27T05-48-57,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-06-02T07-54-10,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,06/01/2022 12:00:00 AM
2022-06-04T19-11-08,85262,WALGREENS STORE #06729,NLP,NLP,NLP,42,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85262,WALGREENS STORE #06729,NLP,NLP,NLP,42,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85262,WALGREENS STORE #06729,NLP,NLP,NLP,42,06/03/2022 12:00:00 AM
2022-06-07T05-36-41,85262,WALGREENS STORE #06729,NLP,NLP,NLP,21,06/06/2022 12:00:00 AM
2022-06-08T05-42-02,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/07/2022 12:00:00 AM
2022-06-10T04-15-36,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/09/2022 12:00:00 AM
2022-06-11T04-15-14,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/10/2022 12:00:00 AM
2022-06-14T04-15-16,85262,WALGREENS STORE #06729,NLP,NLP,NLP,45,06/13/2022 12:00:00 AM
