2022-05-17T05-27-38,85040,Walgreens Store #04422,NLP,NLP,NLP,24,05/16/2022 12:00:00 AM
2022-05-30T05-32-42,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-06-02T07-54-10,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/01/2022 12:00:00 AM
2022-06-04T19-11-08,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/03/2022 12:00:00 AM
2022-06-07T05-36-41,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/06/2022 12:00:00 AM
2022-06-08T05-42-02,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/07/2022 12:00:00 AM
2022-06-10T04-15-36,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/09/2022 12:00:00 AM
2022-06-11T04-15-14,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/10/2022 12:00:00 AM
2022-06-14T04-15-16,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/13/2022 12:00:00 AM
2022-06-15T04-15-27,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/13/2022 12:00:00 AM
2022-06-16T04-15-45,85040,WALGREENS STORE #04422,NLP,NLP,NLP,24,06/13/2022 12:00:00 AM
2022-06-17T04-15-27,85040,Drip Hydration Arizona,NLP,NLP,NLP,0,05/19/2022 12:00:00 AM
2022-06-18T04-15-18,85040,Drip Hydration Arizona,NLP,NLP,NLP,0,05/19/2022 12:00:00 AM
2022-06-19T04-15-29,85040,Drip Hydration Arizona,NLP,NLP,NLP,0,05/19/2022 12:00:00 AM
2022-06-20T04-15-58,85040,Drip Hydration Arizona,NLP,NLP,NLP,0,05/19/2022 12:00:00 AM
