2022-05-17T05-27-38,76117,Walgreens Store #04437,NLP,NLP,NLP,24,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/25/2022 12:00:00 AM
2022-05-27T05-48-57,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,76117,WALGREENS STORE #04437,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
