2022-05-28T05-34-18,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-05-29T05-31-58,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-05-30T05-32-42,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-05-31T08-56-01,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-01T05-37-50,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-02T07-54-10,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-03T08-50-11,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-04T19-11-08,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-05T08-48-25,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-06T06-32-51,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-07T05-36-41,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-08T05-42-02,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-09T04-15-20,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-10T04-15-36,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-11T04-15-14,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-12T04-15-15,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-13T04-15-40,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-14T04-15-16,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-15T04-15-27,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-16T04-15-45,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
2022-06-17T04-15-27,48083,Wellstreet UC - Troy Big Beaver,NLP,NLP,NLP,,
