2022-02-18T16-04-21,05353,GRACE COTTAGE HOSPITAL,02/15/2022 12:00:00 AM,,5,,
2022-03-03T09-56-49,05353,GRACE COTTAGE HOSPITAL,02/15/2022 12:00:00 AM,,5,5,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,05353,GRACE COTTAGE HOSPITAL,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,5,5,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,05353,GRACE COTTAGE HOSPITAL,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,5,5,03/07/2022 12:00:00 AM
