2022-03-03T09-56-49,93618,NARAYAN MEDICAL CLINIC,02/23/2022 12:00:00 AM,,12,,
2022-03-03T10-04-44,93618,NARAYAN MEDICAL CLINIC,02/23/2022 12:00:00 AM,,12,,
2022-03-08T14-40-56,93618,NARAYAN MEDICAL CLINIC,02/23/2022 12:00:00 AM,,12,,
