Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
CVS Store #01394,1636 BELLE VIEW BOULEVARD,CVS Pharmacy,ALEXANDRIA,VA,22307,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.06104 38.77623)
Brandon Community Health Center,313 S. Lakewood Dr,,Brandon,FL,33511,03/30/2022 12:00:00 AM,,813-349-7900,POINT (-82.3098 27.93312)
CVS Store #02796,60 WESTFIELD AVENUE,CVS Pharmacy,CLARK,NJ,07066,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.29741 40.619245)
CVS Store #04505,5764 PEACHTREE INDUSTRIAL BLVD,CVS Pharmacy,CHAMBLEE,GA,30341,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.295235 33.905815)
CVS Store #07057,105 EAST COLLEGE AVE.,CVS Pharmacy,SHELBY,NC,28152,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.66443 35.25043)
CVS Store #04382,1751 EAST MAIN STREET,CVS Pharmacy,SPARTANBURG,SC,29307,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.09358 34.90073)
Grace Health,181 W. Emmett St,,Battle Creek,MI,49037,03/31/2022 12:00:00 AM,http://www.gracehealthmi.org,269-966-2600,POINT (-85.189035 42.329575)
CVS Store #07654,2996 E. HWY 501,CVS Pharmacy,CONWAY,SC,29526,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.98427 33.77535)
CVS Store #05688,1099 W. ARMY TRAIL RD.,CVS Pharmacy,BARTLETT,IL,60103,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-88.20751 41.94598)
CVS Store #00717,36 WHITE STREET,CVS Pharmacy,CAMBRIDGE,MA,02140,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.11919 42.38891)
COVERED BRIDGE HEALTHCARE,658 E. Main Street,,Centreville,MI,49032,03/31/2022 12:00:00 AM,,,POINT (-85.514 41.922115)
ExpressCare of Eldersburg,1311 LONDONTOWN BLVD,STE 130,Eldersburg,MD,21784,,,,POINT (-76.949609 39.40799)
Walgreens Store #01199,1600 JACKSON ST,,RICHMOND,TX,77469,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1600+jackson+jackson+st-richmond-tx-77469/id=1199,,POINT (-95.770485 29.57913)
CVS Store #03190,9101 HWY 6 NORTH,CVS Pharmacy,HOUSTON,TX,77095,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.62933 29.9099)
CVS Store #00360,585 RIDGE RD.,CVS Pharmacy,NORTH ARLINGTON,NJ,07031,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.12738 40.79726)
CVS Store #00594,105 DAVIS STRAITS,CVS Pharmacy,FALMOUTH,MA,02540,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.59882 41.560215)
CVS Store #09811,1871 EL CAMINO REAL,CVS Pharmacy,BURLINGAME,CA,94010,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.385 37.59588)
KROGER PHARMACY 01400355,3760 PAXTON AVE,,CINCINNATI,OH,45209,03/31/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-84.42956 39.14479)
Warm Springs Service Unit,1270 Kot Num,,Warm Springs,OR,97761,,,,POINT (-121.270556 44.75701)
Walgreens Store #03318,11690 SW 72ND ST,,MIAMI,FL,33173,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-11690+sw+72nd+st-miami-fl-33173/id=3318,,POINT (-80.38166 25.700015)
CVS Store #07000,5301 ALAMO PARKWAY,CVS Pharmacy,SAN ANTONIO,TX,78253,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-98.73543 29.48521)
Winn Comm Hlth Ctr Inc,431 W Lafayette St,,Winnfield,LA,71483,,http://www.winnchc.org,,POINT (-92.6428 31.92482)
CVS Store #09497,14330 CULVER DRIVE,CVS Pharmacy,IRVINE,CA,92604,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.784367 33.705585)
CVS Store #09721,1401 S. BALDWIN AVE.,CVS Pharmacy,ARCADIA,CA,91007,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.0567 34.12358)
KROGER PHARMACY 01100635,505 DACULA RD,,DACULA,GA,30019,,https://www.kroger.com/health/clinic,,POINT (-83.9059 34.00105)
Health Partners - Quick Care,1550 N Main St,,Lima,OH,45801,03/28/2022 12:00:00 AM,,419-516-0327,POINT (-84.10443 40.7624)
KROGER PHARMACY 01600548,27322 CARRONADE DR,,PERRYSBURG,OH,43551,03/31/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-83.59922 41.54608)
CVS Store #09586,55 DAMONTE RANCH PKWY,CVS Pharmacy,RENO,NV,89521,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-119.75628 39.419645)
Cahaba Med Care - West End Office,1308 Tuscaloosa Ave SW,,Birmingham,AL,35211,,http://www.cahabamedicalcare.com,205-679-6325,POINT (-86.85465 33.49326)
CVS Store #04201,2240 E SUNRISE BLVD,CVS Pharmacy,FORT LAUDERDALE,FL,33304,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.11756 26.13712)
CVS Store #00447,366 KING ST.,CVS Pharmacy,NORTHAMPTON,MA,01060,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.637525 42.33653)
CVS Store #05807,9522 BROADWAY ST.,CVS Pharmacy,PEARLAND,TX,77584,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.368055 29.55583)
Walgreens Store #04245,5403 N BEND RD,,CINCINNATI,OH,45247,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-5403+n+bend+rd-cincinnati-oh-45247/id=4245,,POINT (-84.602265 39.18879)
Walgreens Store #10818,7929 KIRBY DR,,HOUSTON,TX,77054,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-7929+kirby+kirby+dr-houston-tx-77054/id=10818,,POINT (-95.412807 29.69335)
CVS Store #02233,6750 WILKINSON BLVD.,CVS Pharmacy,BELMONT,NC,28012,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.02965 35.2513)
CVS Store #01067,737 CAPE CORAL PKWY E,CVS Pharmacy,CAPE CORAL,FL,33904,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.958495 26.563265)
CENTER FOR FAMILY HEALTH,505 N JACKSON ST,,Jackson,MI,49201,03/30/2022 12:00:00 AM,,,POINT (-84.40807 42.25357)
CVS Store #03637,542325 US HIGHWAY 1,CVS Pharmacy,CALLAHAN,FL,32011,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.82981 30.56286)
CVS Store #05727,1301 PLATTE FALLS RD,CVS Pharmacy,PLATTE CITY,MO,64079,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.766905 39.353115)
CVS Store #07144,6670 STAGE RD,CVS Pharmacy,BARTLETT,TN,38134,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-89.841335 35.205255)
CVS Store #09631,2825 COCHRAN ST.,CVS Pharmacy,SIMI VALLEY,CA,93065,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.74116 34.28098)
San Joaquin Health Center,21890 Colorado Ave,,San Joaquin,CA,93660,,,559-693-2462,POINT (-120.18434 36.605425)
CVS Store #03249,1 OLD KINGS ROAD SOUTH,CVS Pharmacy,PALM COAST,FL,32137,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.210835 29.554355)
Walgreens Store #06674,8706 W HILLSBOROUGH AVE,,TAMPA,FL,33615,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-8706+w+hillsborough+ave-tampa-fl-33615/id=6674,,POINT (-82.582215 27.99621)
CVS Store #06043,302 W. BRIDGE STREET,CVS Pharmacy,NEW HOPE,PA,18938,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.96548 40.36423)
CVS Store #10298,241 WEST 57TH ST.,CVS Pharmacy,NEW YORK,NY,10019,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.98221 40.766885)
Walgreens Store #07570,2205 BROADWAY,,EVERETT,WA,98201,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-broadway-everett-wa-98201/id=7570,,POINT (-122.20087 47.98823)
KROGER PHARMACY 02500440,9025 US HIGHWAY 64,,ARLINGTON,TN,38002,03/31/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-89.63933 35.209575)
CVS Store #03724,8940 COIT RD.,CVS Pharmacy,PLANO,TX,75025,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.77102 33.1004)
CVS Store #07044,687 JOHNSON FERRY RD.,CVS Pharmacy,MARIETTA,GA,30068,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.41175 33.96432)
CVS Store #16889,3201 PRESTON RD,CVS Pharmacy,FRISCO,TX,75034,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.81171 33.10475)
CVS Store #04151,2050 CLUB CENTER DR,CVS Pharmacy,SACRAMENTO,CA,95835,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-121.50623 38.670365)
CVS Store #09263,511 W. CORDOVA RD.,CVS Pharmacy,SANTA FE,NM,87505,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-105.94986 35.6732)
CVS Store #17503,875 E MAIN ST,CVS Pharmacy,WACONIA,MN,55387,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.771165 44.84083)
CVS Store #03853,2344 S CHURCH ST,CVS Pharmacy,BURLINGTON,NC,27215,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.47492 36.08091)
CVS Store #07537,5215 ASHLEY PHOSPHATE RD.,CVS Pharmacy,NORTH CHARLESTON,SC,29418,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.10658 32.91416)
CVS Store #03306,1949 WEST MARKET STREET,CVS Pharmacy,AKRON,OH,44313,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.57789 41.11379)
CVS Store #02172,104 WORCESTER ST,CVS Pharmacy,NORTH GRAFTON,MA,01536,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.698035 42.220385)
CVS Store #08763,1650 FARWELL,CVS Pharmacy,MILWAUKEE,WI,53202,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.89295 43.05212)
Valley Hlth Ctr Lenzen,976 Lenzen Ave,"Pharmacy, Suite# 1400",San Jose,CA,95126,03/31/2022 12:00:00 AM,http://www.sccgov.org,408-792-5509,POINT (-121.911797 37.334285)
Walgreens Store #03385,5421 W THUNDERBIRD RD,,GLENDALE,AZ,85306,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-5421+w+thunderbird+rd-glendale-az-85306/id=3385,,POINT (-112.176415 33.610415)
CVS Store #05442,12589 AIRLINE HWY,CVS Pharmacy,DESTREHAN,LA,70047,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-90.363965 29.98729)
Walgreens Store #05485,2779 COBB PKWY NW,,KENNESAW,GA,30152,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2779+cobb+pkwy+nw-kennesaw-ga-30152/id=5485,,POINT (-84.624725 34.021095)
MERCY URGENT CARE WEST,1201 Patton Ave,,Asheville,NC,28806,03/31/2022 12:00:00 AM,,,POINT (-82.60125 35.5862)
CVS Store #06106,100 PIEDMONT RD.,CVS Pharmacy,MARIETTA,GA,30066,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.547885 34.013355)
CVS Store #00033,1750 E BROADWAY RD,CVS Pharmacy,TEMPE,AZ,85282,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.909712 33.40805)
UTICA EXPRESS PHARMACY INC,190 UTICA AVE,,BROOKLYN,NY,11213,,,,POINT (-73.93102 40.67225)
PINON HEALTH CENTER,2175 State Road 4,,Pinon,AZ,86510,,,,POINT (-110.22 36.1)
Community Hlth Care River Dr Clinic,500 W River Dr,,Davenport,IA,52801,03/31/2022 12:00:00 AM,http://www.davchc.com,563-336-3000,POINT (-90.58062 41.52101)
CVS Store #05131,1900 19TH AVENUE,CVS Pharmacy,SAN FRANCISCO,CA,94116,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.47587 37.75212)
Walgreens Store #06559,931 S SAGINAW RD,,MIDLAND,MI,48640,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-931+s+saginaw+rd-midland-mi-48640/id=6559,,POINT (-84.21879 43.62)
CVS Store #00794,10250 BRISTOW CENTER DR.,CVS Pharmacy,BRISTOW,VA,20136,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.54968 38.73436)
CVS Store #04160,6381 ZEBULON RD.,CVS Pharmacy,MACON,GA,31220,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.77336 32.88062)
NL EASTERN MAINE MEDICAL CENTER,489 State st,,Bangor,ME,04401,03/30/2022 12:00:00 AM,,,POINT (-68.75085 44.80856)
Walgreens Store #07247,1309 S MISSION ST,,MOUNT PLEASANT,MI,48858,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1309+s+mission+st-mount%20pleasant-mi-48858/id=7247,,POINT (-84.76672 43.58929)
Cornerstone Fam Kaplan Fam Pavilion,147 Lake St,,Newburgh,NY,12550,03/29/2022 12:00:00 AM,http://www.ghvfhc.org,845-563-8000,POINT (-74.02909 41.49554)
PATHWAY PHARMACY,202 SW 17TH ST,,OCALA,FL,34471,03/25/2022 12:00:00 AM,,,POINT (-82.138411 29.171205)
CVS Store #01657,2080 S. QUEEN ST.,CVS Pharmacy,YORK,PA,17403,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.693255 39.93589)
Walgreens Store #05326,800 WEST BAY DR,,LARGO,FL,33770,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-800+west+bay+dr-largo-fl-33770/id=5326,,POINT (-82.797065 27.91724)
CVS Store #01994,3001 LAUDERDALE DR.,CVS Pharmacy,RICHMOND,VA,23233,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.63335 37.637285)
EL RIO SANTA CRUZ NEIGHBORHOOD,839 W Congress St,,Tucson,AZ,85745,03/31/2022 12:00:00 AM,http://www.elrio.org,520-670-3707,POINT (-110.985845 32.220625)
Walgreens Store #06333,2440 S IRONWOOD DR,,APACHE JUNCTION,AZ,85120,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2440+s+ironwood+dr-apache%20junction-az-85120/id=6333,,POINT (-111.56418 33.39149)
MID MI MED CTR GRATIOT,300 E WARWICK DR,,ALMA,MI,48801,,,,POINT (-84.66214 43.39069)
Walgreens Store #04828,4822 CATON FARM RD,,PLAINFIELD,IL,60586,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4822+caton+farm+rd-plainfield-il-60586/id=4828,,POINT (-88.20189 41.56454)
CVS Store #05038,2010 S. DOBSON RD.,CVS Pharmacy,CHANDLER,AZ,85248,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.8763 33.27537)
CVS Store #03292,750 W. FM 544,CVS Pharmacy,WYLIE,TX,75098,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.54861 33.00682)
66th Medical Group,90 Vandenberg Dr,Bldg 1900,Hanscom AFB,MA,01731,,,,POINT (-71.28279 42.45784)
CVS Store #08616,5566 SOUTH 56TH ST,CVS Pharmacy,LINCOLN,NE,68516,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.64348 40.75667)
GHMS Cumming Fam Hlth Ctr,260 Elm St,,Cumming,GA,30040,03/31/2022 12:00:00 AM,https://www.ghms-inc.org/,770-887-1668,POINT (-84.13724 34.21327)
NMC Camp Lejeune NC,100 Brewster Blvd,,Camp Lejeune,NC,28547,,,,POINT (-77.34856 34.68695)
Walgreens Store #04021,8808 ANTOINE DR,,HOUSTON,TX,77088,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-8808+antoine+antoine+dr-houston-tx-77088/id=4021,,POINT (-95.47938 29.89421)
CVS Store #03206,2424 OCOEE ST.,CVS Pharmacy,CLEVELAND,TN,37311,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.86445 35.17793)
CVS Store #04804,16801 CHILLICOTHE RD.,CVS Pharmacy,CHAGRIN FALLS,OH,44023,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.33763 41.41199)
CVS Store #08746,300 NORTH EOLA RD,CVS Pharmacy,AURORA,IL,60502,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-88.243989 41.75796)
CVS Store #05647,4101 EAST 42ND ST.,CVS Pharmacy,ODESSA,TX,79762,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-102.3388 31.89479)
CVS Store #05780,4302 CORTEZ RD. WEST,CVS Pharmacy,BRADENTON,FL,34210,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.60462 27.463075)
CARTERET HEART AND VASCULAR,8914A REED DR.,,EMERALD ISLE,NC,28594,,,,POINT (-77.054817 34.660047)
CVS Store #07825,5401 LEBANON,CVS Pharmacy,FRISCO,TX,75034,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.84042 33.115855)
Scenic Pharmacy,113 Scenic Outlet Ln Suite 1,,Mount Airy,NC,27030,03/30/2022 12:00:00 AM,,,POINT (-80.742798 36.486891)
PENOBSCOT COMMUNITY HLTH CENTER,"1012 Union St, Suite 1",,Bangor,ME,04401,03/29/2022 12:00:00 AM,,207-945-5247,POINT (-68.808915 44.814805)
Walgreens Store #03556,10121 SEMINOLE BLVD,,SEMINOLE,FL,33772,03/31/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-82.786425 27.864775)
CVS Store #02498,341 9TH STREET,CVS Pharmacy,BROOKLYN,NY,11215,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.98483 40.668785)
Harvest Family Health Center Pharma,8250 NC South 58,,Elm City,NC,27822,03/31/2022 12:00:00 AM,,,POINT (-77.94094 35.86671)
KROGER PHARMACY 02600541,123 NORTHCREEK BLVD,,GOODLETTSVILLE,TN,37072,,https://www.kroger.com/health/clinic,,POINT (-86.6987 36.32624)
CVS Store #02989,4755 WEST ANN RD.,CVS Pharmacy,NORTH LAS VEGAS,NV,89031,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-115.20659 36.26098)
DZILTH NA O DITH LE HEALTH CENTER,6 Road 7586 (PHS/IHS Drive),,Bloomfield,NM,87413,,,,POINT (-107.838205 36.39307)
Costa Salud Comm Hlth CTRs Rincon,28 Calle Munoz Rivera W,,Rincon,PR,00677,03/30/2022 12:00:00 AM,,787-823-5555 x224,POINT (-67.24937 18.34499)
CVS Store #01121,174 LITTLETON RD,WESTFORD MARKETPLACE,WESTFORD,MA,01886,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.421945 42.5665)
CVS Store #01733,6360 HOADLY RD.,CVS Pharmacy,MANASSAS,VA,20112,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.39597 38.673145)
CVS Store #07196,"4100 STATE HWY 121,",CVS Pharmacy,CARROLLTON,TX,75010,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.93292 33.02234)
CVS Store #05002,7000 JUSTIN RD.,CVS Pharmacy,LANTANA,TX,76226,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.109335 33.072645)
CVS Store #02306,2797 HWY 55,CVS Pharmacy,CARY,NC,27519,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.87161 35.786955)
CVS Store #03302,7230 MARKET ST.,CVS Pharmacy,BOARDMAN,OH,44512,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.66363 41.0252)
KROGER PHARMACY 01600593,1745 MORSE RD,,COLUMBUS,OH,43229,03/31/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-82.97266 40.058685)
CVS Store #04088,3351 SW 3RD ST.,CVS Pharmacy,LEES SUMMIT,MO,64081,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.449655 38.91265)
Walgreens Store #05953,1303 W MAIN ST,,LEBANON,TN,37087,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1303+w+main+st-lebanon-tn-37087/id=5953,,POINT (-86.330715 36.216421)
KROGER PHARMACY 02400707,9440 BROWNSBORO RD,STE 1A,LOUISVILLE,KY,40241,03/31/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-85.575445 38.305335)
Walgreens Store #04962,128 E BRANDON BLVD,,BRANDON,FL,33511,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-128+e+brandon+blvd-brandon-fl-33511/id=4962,,POINT (-82.28514 27.93806)
CVS Store #05671,103 FOOTHILLS MALL DR.,CVS Pharmacy,MARYVILLE,TN,37801,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.99302 35.73721)
Martin Army Community Hosptial,6634 Bass Road,Bldg 9222,Fort Benning,GA,31905,,,,POINT (-84.83859 32.34243)
CVS Store #01397,1452 CHAIN BRIDGE ROAD,CVS Pharmacy,MCLEAN,VA,22101,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.18022 38.93283)
CVS Store #07982,520 S. FEDERAL HWY.,CVS Pharmacy,BOCA RATON,FL,33432,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.08568 26.344785)
Jericho Road CHC - Barton,1021 Broadway Street,,Buffalo,NY,14212,03/23/2022 12:00:00 AM,http://www.jrchc.org,716-881-6191,POINT (-78.83666 42.89316)
Whittier Street Health Center,1290 Tremont st.,,Roxbury,MA,02120,03/21/2022 12:00:00 AM,http://www.wshc.org,617-427-1000,POINT (-71.091916 42.332725)
Advanced Medical Care,South Cumberland Marketplace #17,1050 Industrial Blvd,Cumberland,MD,21502,,,,POINT (-78.75106 39.63119)
Walgreens Store #07721,1307 FM 1092 RD,,MISSOURI CITY,TX,77459,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1307+fm+1092+rd-missouri%20city-tx-77459/id=7721,,POINT (-95.563734 29.6001)
VALLEY HEALTH - EAST HUNTINGTON,3377 US Route 60,,HUNTINGTON,WV,25705,03/29/2022 12:00:00 AM,http://www.valleyhealth.org,304-525-3334,POINT (-82.37266 38.41056)
Lake Forest Acute Care,1025 W EVERETT RD STE 101,,LAKE FOREST,IL,60045-2697,03/29/2022 12:00:00 AM,,,POINT (-87.872155 42.221505)
Walgreens Store #10232,4550 E PALM VALLEY BLVD,,ROUND ROCK,TX,78665,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4550+e+valley+blvd-round%20rock-tx-78665/id=10232,,POINT (-97.615247 30.5324)
28TH MDG/SGSL,2900 Doolittle Drive,Bldg 6000,Ellsworth AFB,SD,57706,,,,POINT (-103.0725 44.14725)
CVS Store #02243,2566 ASHELY RIVER ROAD RTE 21,CVS Pharmacy,CHARLESTON,SC,29414,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.04326 32.83186)
CVS Store #08322,11725 NORTH FM 620,CVS Pharmacy,AUSTIN,TX,78750,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.82334 30.45732)
CVS Store #04778,101 ASBURY AVE.,CVS Pharmacy,EVANSTON,IL,60202,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.689802 42.02021)
CVS Store #00915,19 DODGE ST.,CVS Pharmacy,BEVERLY,MA,01915,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.88949 42.57749)
CVS Store #09173,2760 FLETCHER PKY,CVS Pharmacy,EL CAJON,CA,92020,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.00387 32.8011)
KROGER PHARMACY 02600619,237 E MAIN ST,,HENDERSONVILLE,TN,37075,03/31/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-86.60226 36.30883)
CVS Store #06746,1514 N ALEXANDER,CVS Pharmacy,BAYTOWN,TX,77520,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.953285 29.739265)
ROAN MOUNTAIN MEDICAL CENTER,152 HIGHWAY 143,,ROAN MOUNTAIN,TN,37687,,,,POINT (-82.071626 36.190509)
YORK HOSPITAL,15 HOSPITAL DR,,YORK,ME,03909,03/23/2022 12:00:00 AM,,,POINT (-70.651795 43.142435)
CVS Store #07889,8025 LEE VISTA BLVD,CVS Pharmacy,ORLANDO,FL,32829,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.27562 28.466475)
Walgreens Store #07163,4501 13TH ST,,SAINT CLOUD,FL,34769,03/31/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4501+th+13th+st-saint%20cloud-fl-34769/id=7163,,POINT (-81.319505 28.2544)
CVS Store #07074,2240 M ST NW,CVS Pharmacy,WASHINGTON,DC,20037,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.04944 38.90506)
CVS Store #01745,1100 FLOWER MOUND RD.,CVS Pharmacy,FLOWER MOUND,TX,75028,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.04577 33.01207)
CVS Store #16948,14391 CHANTILLY CROSSING LN,CVS Pharmacy,CHANTILLY,VA,20151,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.44543 38.89548)
CVS Store #01882,"57 ROLLSTONE RD, PARK HILL PLAZA",CVS Pharmacy,FITCHBURG,MA,01420,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.81339 42.56748)
CVS Store #02688,55 PARK AVE.,CVS Pharmacy,COLLEGEVILLE,PA,19426,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.45668 40.18005)
PhysicianOne UrgCare/Glastonbury,2928 Main Street,,Glastonbury,CT,06033,03/30/2022 12:00:00 AM,,,POINT (-72.61422 41.723465)
CVS Store #01159,760 MILES RD.,CVS Pharmacy,WEST CHESTER,PA,19380,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.62852 39.96386)
CVS Store #08915,9640 MENAUL BLVD. NE,CVS Pharmacy,ALBUQUERQUE,NM,87112,03/31/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-106.533675 35.10836)
REALO DISCOUNT DRUGS- WILSON VIDANT,3724 RALEIGH RD PKWY W Suite A,,WILSON,NC,27896,,,,POINT (-77.96776 35.74936)
