facility_id,provider_name,grantee_code,provider_pin,state_provider_pin,npi,address1,address2,city,state,zip,molnupiravir_courses_shipped,paxlovid_courses_shipped,total_courses_shipped,geopoint
245734408769713993924400009953608878951,CVS Store #02243,CV1,002243,,1447354246,2566 ASHELY RIVER ROAD RTE 21,CVS Pharmacy,CHARLESTON,SC,29414,0,20,20,POINT (-80.04326 32.83186)
245734408770540899185016416309107903335,CVS Store #01006,CV1,001006,,1972602332,316 NORTH PEARL STREET,CVS Pharmacy,BROCKTON,MA,02301,0,20,20,POINT (-71.06721 42.0998)
242515351454628322024268656767702577076,CVS Store #07152,CV1,007152,,1245339548,2357 108TH LANE NE,CVS Pharmacy,BLAINE,MN,55449,0,20,20,POINT (-93.21152 45.167125)
242510027582482676907015375968965128072,Walgreens Store #05064,WG1,005064,,1013922020,585 NASHVILLE PIKE,,GALLATIN,TN,37066,24,20,44,POINT (-86.459075 36.382605)
242515351454410715376738023516255465396,CVS Store #03150,CV1,003150,,1942304837,221 S STATE RD 434,CVS Pharmacy,ALTAMONTE SPRINGS,FL,32714,24,20,44,POINT (-81.41896 28.66073)
245734408762869055933741979566422510439,CVS Store #09707,CV1,009707,,1821033713,14735 VENTURA BLVD.,CVS Pharmacy,SHERMAN OAKS,CA,91403,48,60,108,POINT (-118.45392 34.15195)
242510027573490686660721764167500590984,Walgreens Store #09507,WG1,009507,TXA301823,1710992722,102 N FRIENDSWOOD DR,,FRIENDSWOOD,TX,77546,24,0,24,POINT (-95.206725 29.53352)
245734408775809397906896970252477418343,CVS Store #06908,CV1,006908,,1265535959,310 N. HALLECK ST.,CVS Pharmacy,DEMOTTE,IN,46310,64,20,84,POINT (-87.199475 41.204785)
245734408768889506515422832856459266919,CVS Store #01297,CV1,001297,,1609976042,270 GROVE ST.,CVS Pharmacy,BRAINTREE,MA,02184,0,20,20,POINT (-70.98689 42.19206)
245734408775386273870031850041330256743,CVS Store #05136,CV1,005136,,1245334101,11398 QUAIL ROOST DR.,CVS Pharmacy,MIAMI,FL,33157,24,40,64,POINT (-80.37772 25.59254)
245734408770308785427650407507564317543,CVS Store #00969,CV1,000969,,1780783142,1001 THORNDIKE ST.,CVS Pharmacy,PALMER,MA,01069,0,20,20,POINT (-72.32917 42.15746)
245734408775652237550347068459765615463,CVS Store #07462,CV1,007462,,1730286238,601 N INDUSTRIAL BLVD,CVS Pharmacy,BEDFORD,TX,76021,0,20,20,POINT (-97.100573 32.84466)
245734408777576847455173558105897847655,CVS Store #05575,CV1,005575,,1134222805,101 EDGEFIELD RD.,CVS Pharmacy,NORTH AUGUSTA,SC,29841,0,20,20,POINT (-81.95373 33.52181)
242515351453803834615291479670552965044,CVS Store #09814,CV1,009814,,1801830633,8101 GREENBACK LN.,CVS Pharmacy,FAIR OAKS,CA,95628,72,20,92,POINT (-121.261675 38.67934)
245734408772591237375082827389409577831,CVS Store #02867,CV1,002867,,1043314834,1937 MACDADE BLVD,CVS Pharmacy,FOLSOM,PA,19033,24,20,44,POINT (-75.3176 39.89743)
245734408773485842481597652978692148071,CVS Store #03013,CV1,003013,,1811094303,3905 DUE WEST NW ROAD,CVS Pharmacy,MARIETTA,GA,30064,0,20,20,POINT (-84.66644 33.96814)
245734408778996126367401132757002898279,CVS Store #05797,CV1,005797,,1164529657,26W212 GENEVA ROAD,CVS Pharmacy,CAROL STREAM,IL,60188,0,20,20,POINT (-88.13719 41.88773)
245734408772100413492319287944478870375,CVS Store #02771,CV1,002771,,1629172390,11911 US 70 BUS HWY WEST,CVS Pharmacy,CLAYTON,NC,27520,24,20,44,POINT (-78.479755 35.65675)
245734408769535072903097044835752364903,CVS Store #00594,CV1,000594,,1063512499,105 DAVIS STRAITS,CVS Pharmacy,FALMOUTH,MA,02540,0,20,20,POINT (-70.59882 41.560215)
245734408776447710739653494456722279271,CVS Store #05907,CV1,005907,,1578660072,16515 LEXINGTON BLVD.,CVS Pharmacy,SUGAR LAND,TX,77479,0,20,20,POINT (-95.622899 29.588105)
245734408770780266497300112885699726183,CVS Store #01039,CV1,001039,,1366640955,59 GEORGE ST.,CVS Pharmacy,CHARLESTON,SC,29401,0,20,20,POINT (-79.936215 32.783495)
245734408774673007636459218828253612903,CVS Store #03204,CV1,003204,,1174627061,5010 S FLORIDA AVE,CVS Pharmacy,LAKELAND,FL,33813,24,20,44,POINT (-81.959652 27.97447)
245734408770006553972746750213887773543,CVS Store #00676,CV1,000676,,1811195068,2300 IOWA ST.,CVS Pharmacy,LAWRENCE,KS,66046,0,20,20,POINT (-95.25951 38.9421)
245734408775219442106925031215220804455,CVS Store #05038,CV1,005038,,1336290204,2010 S. DOBSON RD.,CVS Pharmacy,CHANDLER,AZ,85248,24,40,64,POINT (-111.8763 33.27537)
245734408773420560487338463003258014567,CVS Store #04740,CV1,004740,,1972606721,2994 ATLANTA ROAD,CVS Pharmacy,SMYRNA,GA,30080,0,20,20,POINT (-84.513515 33.880675)
245734408780720054586171593960133905255,CVS Store #17634,CV1,017634,,1558617308,1101 W JACKSON BLVD,CVS Pharmacy,CHICAGO,IL,60607,0,20,20,POINT (-87.656025 41.877185)
242515351453187282447288018791452815284,CVS Store #01174,CV1,001174,,1033218482,68 MAIN STREET,CVS Pharmacy,ANDOVER,MA,01810,0,20,20,POINT (-71.13918 42.65512)
242515351452079906396521018467421958068,CVS Store #07611,CV1,007611,,1851494611,4849 WILLIAM FLYNN HWY.,CVS Pharmacy,ALLISON PARK,PA,15101,0,20,20,POINT (-79.94804 40.59929)
245734408776943370325695492418351811431,CVS Store #06007,CV1,006007,,1417127648,6206 COMMERCE PALMS DR.,CVS Pharmacy,TAMPA,FL,33647,24,20,44,POINT (-82.379 28.11595)
245734408771408907923499720056546937703,CVS Store #02600,CV1,002600,,1386743680,1515 COMMERCIAL ST.,CVS Pharmacy,WEYMOUTH,MA,02189,0,20,20,POINT (-70.92182 42.2157)
242515351454045619779214405505494200244,CVS Store #02385,CV1,002385,,1629361985,1339 N. MAIN ST.,CVS Pharmacy,NORTH CANTON,OH,44720,0,20,20,POINT (-81.40633 40.89007)
245734408777883914613355673916273216359,CVS Store #06151,CV1,006151,,1538262282,900 COSHOCTON AVE,CVS Pharmacy,MOUNT VERNON,OH,43050,0,20,20,POINT (-82.45632 40.39971)
242510027569409353093702776073692540808,Walgreens Store #06369,WG1,006369,MIA337033,1114932258,410 E JOLLY RD,,LANSING,MI,48910,24,20,44,POINT (-84.548782 42.682535)
242510027569909848383023232552020897672,Walgreens Store #06668,WG1,006668,TXA302196,1235144338,9450 HAMMERLY BLVD,,HOUSTON,TX,77080,24,0,24,POINT (-95.523977 29.81044)
245734408778848637417408147997688744807,CVS Store #07403,CV1,007403,,1669570412,103 S.W. MILITARY DR.,CVS Pharmacy,SAN ANTONIO,TX,78221,0,20,20,POINT (-98.4919 29.35718)
245734408764266574181216490892382849895,CVS Store #16948,CV1,016948,,1558383232,14391 CHANTILLY CROSSING LN,CVS Pharmacy,CHANTILLY,VA,20151,24,20,44,POINT (-77.44543 38.89548)
242510027578744678272766942560773631880,Walgreens Store #03905,WG1,003905,,1376558502,1751 BONAVENTURE BLVD,,WESTON,FL,33326,24,20,44,POINT (-80.3781 26.09869)
245734408770685970283370171810072644455,CVS Store #00775,CV1,000775,,1194829093,2045 DIXWELL AVE.,CVS Pharmacy,HAMDEN,CT,06514,0,20,20,POINT (-72.91935 41.367395)
245734408763454176030435460086980299623,CVS Store #08309,CV1,008309,,1568569044,5360 HIGHLAND RD.,CVS Pharmacy,BATON ROUGE,LA,70808,124,20,144,POINT (-91.159543 30.39308)
242515351454746796754590890426823782324,CVS Store #03699,CV1,003699,,1225132046,3505 CENTER ST.,CVS Pharmacy,DEER PARK,TX,77536,0,20,20,POINT (-95.121917 29.679715)
242515351453092986233358077715825733556,CVS Store #08734,CV1,008734,,1215971676,1801 W. GOLF ROAD,CVS Pharmacy,SCHAUMBURG,IL,60194,0,20,20,POINT (-88.12567 42.04674)
242510027571174384790340134668763557768,Walgreens Store #06105,WG1,006105,,1104831122,9100 CAROTHERS PKWY,UNIT B,FRANKLIN,TN,37067,24,20,44,POINT (-86.801266 35.959448)
245734408760337565267468946074587777895,CVS Store #09858,CV1,009858,,1386687135,25880 MCBEAN PKWY.,CVS Pharmacy,SANTA CLARITA,CA,91355,0,20,20,POINT (-118.55131 34.40391)
242510027580741823726770309957388234632,Walgreens Store #01956,WG1,001956,,1104831106,319 VILLAGE RD NE,,LELAND,NC,28451,44,20,64,POINT (-78.00391 34.2358)
245551428035173496414639764814051318303,DILLON PHARMACY 61500033,KG1,615033,,1205877644,4747 S BROADWAY AVE,,WICHITA,KS,67216,200,0,200,POINT (-97.335262 37.609115)
245734408768282625753976289010756766567,CVS Store #02257,CV1,002257,,1871676130,271 MAMMOTH ROAD,CVS Pharmacy,MANCHESTER,NH,03109,0,20,20,POINT (-71.43129 42.98268)
245734408766628815232743476299758717799,CVS Store #16471,CV1,016471,,1295757979,1650 NEW BRIGHTON BLVD,CVS Pharmacy,MINNEAPOLIS,MN,55413,0,20,20,POINT (-93.22931 45.00482)
245734408760446368591234262700311333735,CVS Store #08795,CV1,008795,,1013958982,2662 W. HORIZON RIDGE PKWY,CVS Pharmacy,HENDERSON,NV,89052,40,20,60,POINT (-115.104535 36.00017)
242515351452469180510436929061677346740,CVS Store #04458,CV1,004458,,1952408445,8100 N DAVIS HWY,CVS Pharmacy,PENSACOLA,FL,32514,24,20,44,POINT (-87.219472 30.510835)
245734408770185474994049715331744287591,CVS Store #00080,CV1,000080,,1750426623,2306 RR 620 SOUTH,CVS Pharmacy,LAKEWAY,TX,78734,0,20,20,POINT (-97.96853 30.34211)
242510027569073271715849909163124223880,Walgreens Store #06412,WG1,006412,,1356356489,28115 WESLEY CHAPEL BLVD,,WESLEY CHAPEL,FL,33543,24,20,44,POINT (-82.350065 28.23686)
242510027577443874090861601568789786504,Walgreens Store #03368,WG1,003368,TXA301974,1215944228,1581 AUSTIN HWY,,SAN ANTONIO,TX,78218,24,0,24,POINT (-98.431181 29.495405)
242510027579095266760455185021438422920,Walgreens Store #03864,WG1,003864,OHA061545,1225043243,719 OHIO PIKE,,CINCINNATI,OH,45245,24,20,44,POINT (-84.287805 39.06466)
245734408770608599030914835542891449191,CVS Store #01960,CV1,001960,,1437253341,1279 WEST MAIN STREET,CVS Pharmacy,WATERBURY,CT,06708,48,40,88,POINT (-73.06393 41.55161)
245734408769206245080161865700232285031,CVS Store #01770,CV1,001770,,1134223993,325 MAMARONECK AVE.,CVS Pharmacy,WHITE PLAINS,NY,10605,24,60,84,POINT (-73.76311 41.02516)
242510027569653556109264931166983188360,Walgreens Store #07457,WG1,007457,,1184639387,12000 PRINCETON DR,,HUNTLEY,IL,60142,0,20,20,POINT (-88.433845 42.15327)
245734408779632021348518427702898346855,CVS Store #17053,CV1,017053,,1659393270,10155 OKEECHOBEE BLVD,CVS Pharmacy,WEST PALM BEACH,FL,33411,48,20,68,POINT (-80.20296 26.71095)
242510027572501785340276997502590939016,Walgreens Store #09220,WG1,009220,INAZ71045,1740295864,2845 W CLEVELAND RD,,SOUTH BEND,IN,46628,44,0,44,POINT (-86.289769 41.723945)
245734408772678280034095080689988422503,CVS Store #04088,CV1,004088,,1982870473,3351 SW 3RD ST.,CVS Pharmacy,LEES SUMMIT,MO,64081,0,20,20,POINT (-94.449655 38.91265)
245734408761200738302673791305327987559,CVS Store #09484,CV1,009484,,1679517924,1150 BAKER ST.,CVS Pharmacy,COSTA MESA,CA,92626,48,20,68,POINT (-117.90829 33.68025)
242510027582888875982405891371666403208,Walgreens Store #04542,WG1,004542,CHACV0239,1710992995,5625 N RIDGE AVE,,CHICAGO,IL,60660,0,40,40,POINT (-87.660687 41.98435)
245734408771116347875152979796268043111,CVS Store #00251,CV1,000251,,1215010848,24-12 FAIR LAWN AVENUE,CVS Pharmacy,FAIR LAWN,NJ,07410,0,20,20,POINT (-74.11911 40.9391)
245734408763517040173055420804065020775,CVS Store #08651,CV1,008651,,1033150958,512 SAGAMORE PKWY WEST,CVS Pharmacy,WEST LAFAYETTE,IN,47906,100,20,120,POINT (-86.9148 40.45386)
245734408761527148273969741182498655079,CVS Store #10232,CV1,010232,,1952735375,5305 SOUTH 1900 WEST,CVS Pharmacy,ROY,UT,84067,140,40,180,POINT (-112.02667 41.16695)
245734408774878525025793705787953662823,CVS Store #03224,CV1,003224,,1902900764,130 LENOX AVE.,CVS Pharmacy,NEW YORK,NY,10026,24,20,44,POINT (-73.94871 40.80214)
242510027583749631165971507344057200520,Walgreens Store #04484,WG1,004484,,1609881721,8790 W MCNAB RD,,TAMARAC,FL,33321,24,20,44,POINT (-80.26737 26.20804)
242510027581247154719369224952415416200,Walgreens Store #05566,WG1,005566,CAAF21558,1831104116,17010 CHATSWORTH ST,,GRANADA HILLS,CA,91344,24,20,44,POINT (-118.50278 34.26454)
242515351454314001311168853182278971316,CVS Store #10285,CV1,010285,,1285047522,10712 SE CARR ROAD,CVS Pharmacy,RENTON,WA,98055,44,20,64,POINT (-122.197885 47.445685)
242510027570869735483797248116737601416,Walgreens Store #07289,WG1,007289,TXA302272,1043225949,500 MAXEY RD,,HOUSTON,TX,77013,48,0,48,POINT (-95.219541 29.786135)
245734408766043695136049995779200928615,CVS Store #16027,CV1,016027,,1144242827,13201 RIDGEDALE DR,CVS Pharmacy,MINNETONKA,MN,55305,0,20,20,POINT (-93.447725 44.969785)
245734408771873135438231737659634109287,CVS Store #02736,CV1,002736,,1083711584,3710 HIGHWAY 17 BYPASS,CVS Pharmacy,MURRELLS INLET,SC,29576,0,20,20,POINT (-79.03469 33.56807)
245734408771222733347279067163642186599,CVS Store #03268,CV1,003268,,1467557298,765 S. LINDSAY RD.,CVS Pharmacy,GILBERT,AZ,85296,24,40,64,POINT (-111.772285 33.33629)
245734408760584186134670330426227837799,CVS Store #09912,CV1,009912,,1730122086,32575 GOLDEN LANTERN ST,CVS Pharmacy,DANA POINT,CA,92629,24,20,44,POINT (-117.69945 33.48946)
242510027572995027074679766205871058824,Walgreens Store #09620,WG1,009620,,1922152891,3800 PRINCETON LAKES PKWY SW,,ATLANTA,GA,30331,24,20,44,POINT (-84.51317 33.65629)
242515351453637002852184660844443512756,CVS Store #09615,CV1,009615,,1609819945,19353 VICTORY BLVD.,CVS Pharmacy,RESEDA,CA,91335,0,20,20,POINT (-118.55517 34.18677)
245734408778012060750234824608792071015,CVS Store #05622,CV1,005622,,1992808737,495 CHARLES HARDY PKWY.,CVS Pharmacy,DALLAS,GA,30157,0,20,20,POINT (-84.77945 33.91001)
245734408767767623354820456982331935591,CVS Store #01490,CV1,001490,,1487758314,546 NORTH FREDERICK AVENUE,CVS Pharmacy,GAITHERSBURG,MD,20877,0,20,20,POINT (-77.20957 39.14798)
245734408763770914595174492930753317735,CVS Store #09811,CV1,009811,,1255374427,1871 EL CAMINO REAL,CVS Pharmacy,BURLINGAME,CA,94010,48,20,68,POINT (-122.385 37.59588)
245734408762399992715731503446636514151,CVS Store #09647,CV1,009647,,1922049832,2037 VERDUGO BLVD.,CVS Pharmacy,MONTROSE,CA,91020,0,20,20,POINT (-118.22131 34.20482)
245734408770891487672704658769772694375,CVS Store #00213,CV1,000213,,1841353455,5526 S. CONGRESS AVE.,CVS Pharmacy,AUSTIN,TX,78745,0,20,20,POINT (-97.77537 30.20566)
245734408772015788684946263902249438055,CVS Store #04794,CV1,004794,,1497859227,5900 W. PLEASANT RIDGE RD.,CVS Pharmacy,ARLINGTON,TX,76016,0,20,20,POINT (-97.197066 32.68105)
245734408777526072570749743680560188263,CVS Store #06654,CV1,006654,,1912000613,8970 S. MERIDIAN ST.,CVS Pharmacy,INDIANAPOLIS,IN,46217,24,20,44,POINT (-86.15913 39.63568)
245734408761104024237104620971351493479,CVS Store #07889,CV1,007889,,1194829176,8025 LEE VISTA BLVD,CVS Pharmacy,ORLANDO,FL,32829,24,20,44,POINT (-81.27562 28.466475)
245734408761664965817405808908415159143,CVS Store #09545,CV1,009545,,1790727519,1123 S CALIFORNIA BLVD,CVS Pharmacy,WALNUT CREEK,CA,94596,400,140,540,POINT (-122.064159 37.896135)
245734408778693894912497475463326354279,CVS Store #06840,CV1,006840,,1902055908,13085 TEGLER DRIVE,CVS Pharmacy,NOBLESVILLE,IN,46060,140,20,160,POINT (-85.932435 39.9966)
245734408776208343427369797880130456423,CVS Store #05872,CV1,005872,,1063718146,22135 IH-10 W,CVS Pharmacy,SAN ANTONIO,TX,78257,0,20,20,POINT (-98.623316 29.647795)
245734408774774557405306847678928931687,CVS Store #04438,CV1,004438,,1952404774,6635-37 BELAIR RD,CVS Pharmacy,BALTIMORE,MD,21206,0,20,20,POINT (-76.53066 39.35465)
245734408769694651111286175886813580135,CVS Store #02233,CV1,002233,,1376857540,6750 WILKINSON BLVD.,CVS Pharmacy,BELMONT,NC,28012,24,20,44,POINT (-81.02965 35.2513)
245734408768144808210540221284840262503,CVS Store #00377,CV1,000377,,1578667473,915 POQUONNOCK RD.,CVS Pharmacy,GROTON,CT,06340,24,20,44,POINT (-72.05141 41.34595)
245734408778273188727271584510528605031,CVS Store #05671,CV1,005671,,1417050121,103 FOOTHILLS MALL DR.,CVS Pharmacy,MARYVILLE,TN,37801,0,20,20,POINT (-83.99302 35.73721)
245734408763144691020614115018255518567,CVS Store #07592,CV1,007592,,1245333988,31 W. MAIN ST.,CVS Pharmacy,RADFORD,VA,24141,24,20,44,POINT (-80.569135 37.137935)
245734408777035248687986204235629480807,CVS Store #06555,CV1,006555,,1598868275,21 WEST MAIN STREET,CVS Pharmacy,BROWNSBURG,IN,46112,24,20,44,POINT (-86.398595 39.843115)
245734408768795210301492891780832185191,CVS Store #02357,CV1,002357,,1811091580,7920 SAM FURR ROAD,CVS Pharmacy,HUNTERSVILLE,NC,28078,24,20,44,POINT (-80.89397 35.44409)
245734408761065338610876952837760895847,CVS Store #07852,CV1,007852,,1154425049,28138 N. TATUM BLVD.,CVS Pharmacy,CAVE CREEK,AZ,85331,24,20,44,POINT (-111.978812 33.740525)
245734408771017215957944580203942136679,CVS Store #01074,CV1,001074,,1881798635,870 E. BALTIMORE PIKE,CVS Pharmacy,KENNETT SQUARE,PA,19348,0,20,20,POINT (-75.68012 39.86218)
242515351453533035231697802735418781620,CVS Store #01773,CV1,001773,,1346313251,9551 W. 171ST ST.,CVS Pharmacy,TINLEY PARK,IL,60487,0,20,20,POINT (-87.82791 41.57981)
245734408773899295111905856156441660263,CVS Store #02405,CV1,002405,,1992809719,955 N. 21ST STREET,CVS Pharmacy,NEWARK,OH,43055,0,20,20,POINT (-82.42864 40.07452)
245734408774457818840567814835155913575,CVS Store #03180,CV1,003180,,1053418558,2200 MATLOCK RD.,CVS Pharmacy,MANSFIELD,TX,76063,0,20,20,POINT (-97.10711 32.59525)
242515351452846365366156693364185673652,CVS Store #00663,CV1,000663,,1083784029,15051 GALAXIE AVE.,CVS Pharmacy,APPLE VALLEY,MN,55124,0,20,20,POINT (-93.20811 44.73115)
242510027582813922581589784362834620296,Walgreens Store #05353,WG1,005353,,1427064161,20266 N LAKE PLEASANT RD,,PEORIA,AZ,85382,344,140,484,POINT (-112.280692 33.66781)
245734408776733017233082546941952936807,CVS Store #07047,CV1,007047,,1891898599,3573 HILLSBOROUGH RD.,CVS Pharmacy,DURHAM,NC,27705,24,20,44,POINT (-78.9536 36.021715)
245734408762337128573111542729551792999,CVS Store #09177,CV1,009177,,1457396350,8260 MIRA MESA BLVD.,CVS Pharmacy,SAN DIEGO,CA,92126,24,20,44,POINT (-117.146011 32.914155)
245734408769474626612116313377017056103,CVS Store #02210,CV1,002210,,1326142241,1239 EAST PUTNAM AVE.,CVS Pharmacy,RIVERSIDE,CT,06878,0,20,20,POINT (-73.57955 41.04167)
245734408763698379045997615180270947175,CVS Store #08372,CV1,008372,,1538263439,7016 BERA CASA WAY,CVS Pharmacy,BOCA RATON,FL,33433,24,40,64,POINT (-80.15481 26.35222)
245734408768367250561349313052986198887,CVS Store #00406,CV1,000406,,1255435236,2400 TAMIAMI TRL,CVS Pharmacy,PUNTA GORDA,FL,33950,24,20,44,POINT (-82.046395 26.91661)
245734408776334071712609719314299898727,CVS Store #06435,CV1,006435,,1053414763,4402 LEBANON RD.,CVS Pharmacy,HERMITAGE,TN,37076,0,20,20,POINT (-86.60373 36.21505)
245734408779443428920658545551644183399,CVS Store #17022,CV1,017022,,1780606491,28201 DIEHL RD,CVS Pharmacy,WARRENVILLE,IL,60555,0,20,20,POINT (-88.1696 41.80077)
245734408771643439532504958116439935847,CVS Store #02700,CV1,002700,,1598869349,1402 SHEEPSHEAD BAY ROAD,CVS Pharmacy,BROOKLYN,NY,11235,24,20,44,POINT (-73.954875 40.587305)
245734408777228676819124544903582468967,CVS Store #07156,CV1,007156,,1033213863,605 W. CAMPBELL RD.,CVS Pharmacy,RICHARDSON,TX,75080,0,20,20,POINT (-96.740915 32.977655)
245734408780826440058297681327508048743,CVS Store #17288,CV1,017288,,1659393205,650 N CONGRESS AVE,CVS Pharmacy,BOYNTON BEACH,FL,33426,24,20,44,POINT (-80.08857 26.53358)
242515351453438739017767861659791699892,CVS Store #09173,CV1,009173,,1467496737,2760 FLETCHER PKY,CVS Pharmacy,EL CAJON,CA,92020,72,20,92,POINT (-117.00387 32.8011)
245734408767511331081062155597294226279,CVS Store #00946,CV1,000946,,1073612438,323 N. MAIN ST.,CVS Pharmacy,UXBRIDGE,MA,01569,0,20,20,POINT (-71.642215 42.09068)
245734408773316592866851604894233283431,CVS Store #03782,CV1,003782,,1487757183,6802 LEE HWY.,CVS Pharmacy,CHATTANOOGA,TN,37421,0,20,20,POINT (-85.168505 35.04059)
245734408774627068455313862919614778215,CVS Store #02543,CV1,002543,,1356445175,601 EAST MAIN STREET,CVS Pharmacy,CANFIELD,OH,44406,0,20,20,POINT (-80.74138 41.02434)
242510027578616532135887791868254777224,Walgreens Store #03539,WG1,003539,CHACV0094,1952318941,11 E 75TH ST,,CHICAGO,IL,60619,24,40,64,POINT (-87.624285 41.757955)
245734408765477917852470349325438438247,CVS Store #10529,CV1,010529,,1790152023,7111 EAST BELL RD.,CVS Pharmacy,SCOTTSDALE,AZ,85254,24,40,64,POINT (-111.927247 33.638033)
245734408776902266847828595026411801447,CVS Store #05977,CV1,005977,,1023115524,24802 ALDINE WESTFIELD,CVS Pharmacy,SPRING,TX,77373,0,20,20,POINT (-95.40377 30.06577)
245734408775744115912637780277043284839,CVS Store #05817,CV1,005817,,1659475622,1800 E. HWY 50,CVS Pharmacy,CLERMONT,FL,34711,24,20,44,POINT (-81.7228 28.547605)
245734408776757195749474839525447060327,CVS Store #07061,CV1,007061,,1851495667,5895 REIDVILLE RD.,CVS Pharmacy,MOORE,SC,29369,0,20,20,POINT (-82.06623 34.8864)
245734408779283850712469414500582968167,CVS Store #17002,CV1,017002,,1144242850,7601 KINGERY HWY,CVS Pharmacy,WILLOWBROOK,IL,60527,0,20,20,POINT (-87.94318 41.74993)
245734408769174813008851885341689924455,CVS Store #01742,CV1,001742,,1114025764,2901 WESLEY CHAPEL STOUTS RD.,CVS Pharmacy,MONROE,NC,28110,24,20,44,POINT (-80.64494 35.04802)
245734408773998427029114255748767566695,CVS Store #03291,CV1,003291,,1316041213,4610 S UNIVERSITY DR,CVS Pharmacy,DAVIE,FL,33328,24,20,44,POINT (-80.251565 26.063775)
244921705309006442891848413597418526468,Walmart Pharmacy #5275,WM1,005275,GAAC02462,1538186879,6435 Bells Ferry Rd,,Woodstock,GA,30189,296,40,336,POINT (-84.58447 34.11294)
242510027567453311117566306069017948040,Walgreens Store #10953,WG1,010953,MIA257057,1598951204,901 S STATE RD,,DAVISON,MI,48423,24,20,44,POINT (-83.51704 43.01975)
245734408776508157030634225915457588071,CVS Store #07013,CV1,007013,,1679676365,121 MONTICELLO RD.,CVS Pharmacy,WEAVERVILLE,NC,28787,24,20,44,POINT (-82.57832 35.70917)
242510027580647527512840368881761152904,Walgreens Store #02115,WG1,002115,TXA302268,1164439162,10997 FUQUA ST,,HOUSTON,TX,77089,24,0,24,POINT (-95.223905 29.612465)
245734408774329672703688664142637058919,CVS Store #04371,CV1,004371,,1134222953,12510 OCEAN GATEWAY HWY.,CVS Pharmacy,OCEAN CITY,MD,21842,0,20,20,POINT (-75.11836 38.3385)
242515351454720200386559368584980246452,CVS Store #03548,CV1,003548,,1255434981,2009 WARDS ROAD,CVS Pharmacy,LYNCHBURG,VA,24502,24,20,44,POINT (-79.186145 37.37524)
242510027570439357892014440130542202760,Walgreens Store #06567,WG1,006567,,1821003021,24801 W 135TH ST,,PLAINFIELD,IL,60544,0,20,20,POINT (-88.22321 41.63632)
245734408777211751857649940095136582503,CVS Store #07140,CV1,007140,,1134459746,599 STATE RD.,CVS Pharmacy,WESTPORT,MA,02790,0,20,20,POINT (-71.08384 41.66)
242515351454171348064454326939663642548,CVS Store #10200,CV1,010200,,1134475619,2169 MIDLAND TRAIL,CVS Pharmacy,SHELBYVILLE,KY,40065,24,20,44,POINT (-85.2585 38.21411)
242510027579368483995688091214922018696,Walgreens Store #04233,WG1,004233,CHACV0046,1104831403,5600 W FULLERTON AVE,,CHICAGO,IL,60639,200,80,280,POINT (-87.76657 41.92441)
245734408763932910655002853240163945319,CVS Store #08430,CV1,008430,,1437222064,3825 S. NOLAND RD.,CVS Pharmacy,INDEPENDENCE,MO,64055,0,20,20,POINT (-94.41456 39.050685)
242510027577627630815443025203345125256,Walgreens Store #02832,WG1,002832,,1861407165,4010 SW 137TH AVE,,MIAMI,FL,33175,24,20,44,POINT (-80.41628 25.73076)
245734408771503204137429661132174019431,CVS Store #03888,CV1,003888,,1578666343,200 HIGHWAY 25 NORTH,CVS Pharmacy,TRAVELERS REST,SC,29690,0,20,20,POINT (-82.42933 34.9668)
245734408764999183227902956172254792551,CVS Store #10424,CV1,010424,,1124475108,5557 WEST 4100 SOUTH,CVS Pharmacy,WEST VALLEY CITY,UT,84120,240,20,260,POINT (-112.02391 40.68158)
245734408770093596631759003514466618215,CVS Store #01875,CV1,001875,,1790885135,414 UNION ST.,CVS Pharmacy,ASHLAND,MA,01721,0,20,20,POINT (-71.466 42.25471)
245734408760272283273209756099153644391,CVS Store #08751,CV1,008751,,1902847874,4051 N LINCOLN,CVS Pharmacy,CHICAGO,IL,60618,0,20,20,POINT (-87.679252 41.95555)
245734408776870834776518614667869440871,CVS Store #05463,CV1,005463,,1033217682,9805 ROCKY RIVER RD.,CVS Pharmacy,CHARLOTTE,NC,28215,24,20,44,POINT (-80.671 35.28418)
245734408761834215432151856992874023783,CVS Store #08990,CV1,008990,,1467782425,12980 BANDERA RD,CVS Pharmacy,HELOTES,TX,78023,0,20,20,POINT (-98.68601 29.564285)
245734408774056455468455757949153463143,CVS Store #04299,CV1,004299,,1073616843,1305 MATTHEWS TOWNSHIP PKWY,CVS Pharmacy,MATTHEWS,NC,28105,24,20,44,POINT (-80.71692 35.122405)
245734408771317029561209008239269268327,CVS Store #04469,CV1,004469,,1821192774,1819 W TENNESSEE ST,CVS Pharmacy,TALLAHASSEE,FL,32304,24,20,44,POINT (-84.31316 30.44839)
242510027574143506603313663921841926024,Walgreens Store #09765,WG1,009765,WAAP52017,1841485141,5506 N ROAD 68,,PASCO,WA,99301,24,20,44,POINT (-119.18707 46.277325)
242515351453598317225956992710852915124,CVS Store #05788,CV1,005788,,1356639124,6905 YORK AVE.,CVS Pharmacy,EDINA,MN,55435,0,20,20,POINT (-93.32033 44.87771)
245734408761227334670705313147171523431,CVS Store #09496,CV1,009496,,1184669087,2900 N. SEPULVEDA BLVD.,CVS Pharmacy,MANHATTAN BEACH,CA,90266,0,20,20,POINT (-118.394345 33.8968)
