2022-02-10T21-04-53,81132,RIO GRANDE HOSPITAL,02/04/2022 12:00:00 AM,,0,,02/01/2022 12:00:00 AM
2022-02-14T09-23-55,81132,RIO GRANDE HOSPITAL,02/04/2022 12:00:00 AM,,0,,02/01/2022 12:00:00 AM
2022-02-15T10-17-36,81132,RIO GRANDE HOSPITAL,02/04/2022 12:00:00 AM,,0,,02/01/2022 12:00:00 AM
2022-02-16T08-11-48,81132,RIO GRANDE HOSPITAL,02/04/2022 12:00:00 AM,,0,,02/01/2022 12:00:00 AM
2022-02-16T08-23-53,81132,RIO GRANDE HOSPITAL,02/04/2022 12:00:00 AM,,0,,02/01/2022 12:00:00 AM
