2022-02-10T21-04-53,22903,UVA PHARMACY AT ERC EDUCATION RESOU,01/25/2022 12:00:00 AM,,0,222,02/03/2022 12:00:00 AM
2022-02-14T09-23-55,22903,UVA PHARMACY AT ERC EDUCATION RESOU,01/25/2022 12:00:00 AM,,0,222,02/03/2022 12:00:00 AM
2022-02-15T10-17-36,22903,UVA PHARMACY AT ERC EDUCATION RESOU,01/25/2022 12:00:00 AM,,0,222,02/03/2022 12:00:00 AM
2022-02-16T08-11-48,22903,UVA PHARMACY AT ERC EDUCATION RESOU,01/25/2022 12:00:00 AM,,0,222,02/03/2022 12:00:00 AM
2022-02-16T08-23-53,22903,UVA PHARMACY AT ERC EDUCATION RESOU,01/25/2022 12:00:00 AM,,0,440,02/15/2022 12:00:00 AM
