2022-02-10T21-04-53,23235,STONY POINT PHARMACY,,,0,34,01/18/2022 12:00:00 AM
2022-02-14T09-23-55,23235,STONY POINT PHARMACY,,,0,34,01/18/2022 12:00:00 AM
2022-02-15T10-17-36,23235,STONY POINT PHARMACY,,,0,34,01/18/2022 12:00:00 AM
2022-02-16T08-11-48,23235,STONY POINT PHARMACY,,,0,34,01/18/2022 12:00:00 AM
2022-02-16T08-23-53,23235,STONY POINT PHARMACY,,,0,34,01/18/2022 12:00:00 AM
