2022-02-10T21-04-53,76132,TEXAS ONCOLOGY SOUTHWEST FORT WORTH,,,0,9,02/07/2022 12:00:00 AM
2022-02-14T09-23-55,76132,TEXAS ONCOLOGY SOUTHWEST FORT WORTH,,,0,9,02/07/2022 12:00:00 AM
2022-02-15T10-17-36,76132,TEXAS ONCOLOGY SOUTHWEST FORT WORTH,,,0,9,02/07/2022 12:00:00 AM
