2022-01-19T08-05-28,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,,72,,
2022-01-21T18-08-01,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,,72,,
2022-01-24T09-15-30,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,,72,,
2022-01-25T09-23-26,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-26T07-35-52,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-27T14-49-32,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-28T09-28-02,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-28T13-55-27,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-28T14-38-48,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-28T15-43-02,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-01-28T17-11-19,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-02-01T09-23-15,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,144,,
2022-02-02T09-09-05,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-04T09-14-55,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-07T09-54-34,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-09T09-41-46,08053,Virtua Marlton Hospital,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-16T18-37-01,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-18T15-54-16,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-18T16-04-21,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-22T09-09-37,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-02-24T09-51-18,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-03-03T09-56-49,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-03-03T10-04-44,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
2022-03-08T14-40-56,08053,VIRTUA MARLTON HOSPITAL,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,72,,
