2022-01-04T16-56-44,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-04T18-34-57,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-05T18-07-41,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-07T08-09-36,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-10T10-10-35,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-11T08-35-31,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-12T08-07-48,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-13T10-07-11,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,,24,,
2022-01-14T15-37-26,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-01-19T08-05-28,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-01-21T18-08-01,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-01-24T09-15-30,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-01-25T09-23-26,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-26T07-35-52,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-27T14-49-32,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-28T09-28-02,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-28T13-55-27,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-28T14-38-48,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-28T15-43-02,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-01-28T17-11-19,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-02-01T09-23-15,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,48,,
2022-02-02T09-09-05,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-02-04T09-14-55,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-02-07T09-54-34,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-02-09T09-41-46,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-02-16T18-37-01,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-02-18T15-54-16,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,63106,"V15 657 St. Louis, MO (Grand)",01/03/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,,
