2022-02-16T08-11-48,99689,YAKUTAT COMMUNITY HEALTH CENTER,01/13/2022 12:00:00 AM,,0,19,02/12/2022 12:00:00 AM
2022-02-16T08-23-53,99689,YAKUTAT COMMUNITY HEALTH CENTER,01/13/2022 12:00:00 AM,,0,19,02/12/2022 12:00:00 AM
