2022-02-10T21-04-53,58575,TURTLE LKE CNTY M HOSP,,,0,1,02/07/2022 12:00:00 AM
2022-02-14T09-23-55,58575,TURTLE LKE CNTY M HOSP,,,0,1,02/07/2022 12:00:00 AM
2022-02-15T10-17-36,58575,TURTLE LKE CNTY M HOSP,,,0,1,02/07/2022 12:00:00 AM
2022-02-16T08-11-48,58575,TURTLE LKE CNTY M HOSP,,,0,1,02/07/2022 12:00:00 AM
2022-02-16T08-23-53,58575,TURTLE LKE CNTY M HOSP,,,0,1,02/07/2022 12:00:00 AM
