2022-02-14T09-23-55,66901,CLOUD COUNTY HLTH CTR,02/10/2022 12:00:00 AM,,24,24,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,66901,CLOUD COUNTY HLTH CTR,02/10/2022 12:00:00 AM,,24,24,02/11/2022 12:00:00 AM
