2021-12-28T13-50-20,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM,,,
2022-01-03T16-32-58,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T16-56-44,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T18-34-57,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-05T18-07-41,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-07T08-09-36,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,,48,,
2022-01-10T10-10-35,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-11T08-35-31,35233,"V07 521 Birmingham, AL",01/06/2022 12:00:00 AM,,24,,
2022-01-11T08-35-31,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-12T08-07-48,35233,"V07 521 Birmingham, AL",01/06/2022 12:00:00 AM,,24,,
2022-01-12T08-07-48,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-13T10-07-11,35233,"V07 521 Birmingham, AL",01/06/2022 12:00:00 AM,,24,,
2022-01-13T10-07-11,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-14T15-37-26,35233,CHILDRENS OF ALABAMA,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-14T15-37-26,35233,"V07 521 Birmingham, AL",01/06/2022 12:00:00 AM,01/13/2022 12:00:00 AM,24,,
