2022-02-10T21-04-53,30076,Wellstar North Fulton Hospital,,,0,23,02/03/2022 12:00:00 AM
2022-02-14T09-23-55,30076,Wellstar North Fulton Hospital,,,0,23,02/03/2022 12:00:00 AM
2022-02-15T10-17-36,30076,Wellstar North Fulton Hospital,,,0,23,02/03/2022 12:00:00 AM
2022-02-16T08-11-48,30076,Wellstar North Fulton Hospital,,,0,23,02/03/2022 12:00:00 AM
2022-02-16T08-23-53,30076,Wellstar North Fulton Hospital,,,0,23,02/03/2022 12:00:00 AM
